Unnamed: 0.1,Unnamed: 0,date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner,elo_diff,winrate_10_diff,winrate_30_diff,experience_diff,rank_diff,h2h_winrate,team_1_wins
16417,16417,2018-10-12,Vega Squadron,Fragsters,Cache,16,13,1,2,6,8,10,5,3891,2327384,23,31,2,0,1,-42.65030172753859,-0.2,0.033333333333333326,-108,-8,0.5,1
16405,16405,2018-10-12,AGO,PACT,Overpass,7,16,2,2,2,6,5,10,4116,2327818,27,48,0,2,2,173.45423433387577,0.09999999999999998,0.0,394,-21,0.0,0
16404,16404,2018-10-12,Liquid,eUnited,Cache,16,13,1,1,7,8,9,5,4072,2327696,3,37,16,13,1,341.1264186532246,0.4,0.36666666666666664,475,-34,0.75,1
16421,16421,2018-10-12,Kinguin,PACT,Cache,16,6,1,2,5,2,11,4,4116,2327819,17,48,2,0,1,273.2443723316551,0.19999999999999996,0.1333333333333333,553,-31,1.0,1
16420,16420,2018-10-12,Sprout,Virtus.pro,Mirage,15,19,2,1,5,10,10,5,3964,2327894,53,30,15,19,2,-129.1665746864635,-0.5,-0.10000000000000003,-453,23,0.5,0
16419,16419,2018-10-12,ENCE,BIG,Nuke,16,9,1,2,6,4,10,5,3891,2327383,18,7,2,1,1,-101.13615163332133,0.0,0.16666666666666663,-38,11,0.5,1
16422,16422,2018-10-12,Kinguin,PACT,Overpass,16,13,1,2,7,7,9,6,4116,2327819,17,48,2,0,1,284.23959614784826,0.29999999999999993,0.1333333333333333,553,-31,1.0,1
16416,16416,2018-10-12,Tricked,Ignite,Train,16,10,1,2,6,5,10,5,4119,2327886,45,71,16,10,1,122.86274232219353,-0.20000000000000007,0.04166666666666663,536,-26,1.0,1
16415,16415,2018-10-12,Vega Squadron,Fragsters,Dust2,16,10,1,1,11,4,5,6,3891,2327384,23,31,2,0,1,-6.74167759738657,-0.09999999999999998,0.06666666666666665,-108,-8,1.0,1
16414,16414,2018-10-12,ENCE,BIG,Train,16,10,1,2,7,4,9,6,3891,2327383,18,7,2,1,1,-60.075648477340565,0.09999999999999998,0.23333333333333328,-38,11,1.0,1
16418,16418,2018-10-12,ENCE,BIG,Overpass,20,22,2,1,8,7,7,8,3891,2327383,18,7,2,1,1,-22.59696954187166,0.19999999999999996,0.2666666666666666,-38,11,1.0,1
16412,16412,2018-10-12,Tricked,Jordan's Money Crew,Mirage,16,12,1,2,10,3,6,9,4119,2327888,45,144,16,12,1,174.60615108102274,-0.4,-0.33333333333333337,552,-99,0.5,1
16411,16411,2018-10-12,Smoke Criminals,Flow,Overpass,14,16,2,2,8,7,6,9,3964,2327895,134,100,14,16,2,-79.16568423990589,-0.2333333333333333,-0.033333333333333326,32,34,0.5,0
16410,16410,2018-10-12,Ambush,Great Danes,Dust2,13,16,2,1,7,8,6,8,4119,2327891,76,91,13,16,2,115.1135273762959,0.6,0.18947368421052635,22,-15,0.5,0
16409,16409,2018-10-12,NRG,North,Overpass,16,13,1,2,7,7,9,6,3891,2327385,10,8,2,0,1,-139.51681234650573,-0.19999999999999996,-0.23333333333333328,117,2,0.42857142857142855,1
16408,16408,2018-10-12,Ignite,Jordan's Money Crew,Inferno,16,19,2,1,9,6,6,9,4119,2327890,71,144,16,19,2,39.184232743077246,0.19999999999999996,0.08823529411764708,15,-73,0.5,0
16407,16407,2018-10-12,NRG,North,Train,16,14,1,2,9,6,7,8,3891,2327385,10,8,2,0,1,-95.31571185728376,-0.19999999999999996,-0.19999999999999996,117,2,0.5,1
16406,16406,2018-10-12,Bpro,HAVU,Train,22,19,1,1,11,4,4,11,3946,2327734,58,42,2,0,1,-81.2324044488912,0.0,-0.16666666666666663,65,16,0.0,1
16413,16413,2018-10-12,Bpro,HAVU,Overpass,16,9,1,1,13,2,3,7,3946,2327734,58,42,2,0,1,-41.884037751993446,0.20000000000000007,-0.09999999999999998,65,16,0.25,1
16372,16372,2018-10-13,LDLC,ALTERNATE aTTaX,Mirage,16,8,1,2,6,3,10,5,3987,2327813,33,44,2,0,1,172.73037769685266,0.09999999999999998,0.16666666666666663,-149,-11,0.25,1
16371,16371,2018-10-13,LDLC,ALTERNATE aTTaX,Nuke,16,8,1,1,9,6,7,2,3987,2327813,33,44,2,0,1,190.01424545837176,0.19999999999999996,0.23333333333333328,-149,-11,0.4,1
16370,16370,2018-10-13,OpTic India,2ez,Nuke,16,7,1,2,8,0,8,7,3951,2327835,141,207,2,0,1,111.90389747038239,0.36666666666666664,0.3939393939393939,-5,-66,0.5,1
16369,16369,2018-10-13,OpTic India,2ez,Inferno,16,6,1,1,11,4,5,2,3951,2327835,141,207,2,0,1,133.93937750470081,0.4142857142857143,0.4642857142857143,-5,-66,1.0,1
16365,16365,2018-10-13,Brutality,Slaughter Rage Army,Dust2,17,19,2,2,8,7,7,8,3951,2327836,235,208,0,2,2,-143.44719103389502,0.0,0.14285714285714285,21,27,0.5,0
16367,16367,2018-10-13,LDLC,Epsilon,Overpass,14,16,2,2,4,11,10,5,3987,2327811,33,43,14,16,2,222.49363048188093,0.20000000000000007,0.19999999999999996,-68,-10,0.5,0
16366,16366,2018-10-13,Tricked,Great Danes,Train,16,6,1,1,12,3,4,3,4119,2327901,45,91,2,0,1,308.56524898994803,0.5,0.44999999999999996,534,-46,0.5,1
16373,16373,2018-10-13,OpTic,ENCE,Cache,7,16,2,2,4,4,3,12,3891,2327386,24,18,0,2,2,-5.592254822953919,0.0,-0.1333333333333333,291,6,0.5,0
16368,16368,2018-10-13,AGO,ALTERNATE aTTaX,Train,16,12,1,1,8,7,8,5,3987,2327812,27,44,16,12,1,63.9094245308288,-0.09999999999999998,0.06666666666666665,-140,-17,0.7142857142857143,1
16374,16374,2018-10-13,Tricked,Great Danes,Mirage,16,10,1,1,6,9,10,1,4119,2327901,45,91,2,0,1,317.83036897567536,0.6,0.4952380952380952,534,-46,1.0,1
16376,16376,2018-10-13,Brutality,Slaughter Rage Army,Cache,7,16,2,1,4,11,3,5,3951,2327836,235,208,0,2,2,-162.9380580057266,-1.0,-0.8636363636363636,21,27,0.0,0
16384,16384,2018-10-13,Vega Squadron,NRG,Overpass,16,7,1,1,8,7,8,0,3891,2327387,23,10,2,1,1,-184.87375378035358,-0.09999999999999998,0.033333333333333326,-296,13,0.0,1
16377,16377,2018-10-13,MIBR,W7M,Dust2,16,10,1,1,8,7,8,3,1040,2327805,5,118,5,0,1,335.71877939679507,0.10000000000000009,0.09999999999999998,-52,-113,0.5,1
16378,16378,2018-10-13,Epsilon,AGO,Train,4,16,2,2,0,5,4,11,3987,2327814,43,27,0,2,2,-68.37810540519786,0.29999999999999993,0.0,59,16,0.0,0
16379,16379,2018-10-13,MIBR,W7M,Mirage,16,7,1,2,4,4,12,3,1040,2327805,5,118,5,0,1,343.81275125877846,0.20000000000000007,0.09999999999999998,-52,-113,1.0,1
16380,16380,2018-10-13,MIBR,W7M,Train,16,7,1,1,9,6,7,1,1040,2327805,5,118,5,0,1,351.5829899794462,0.30000000000000004,0.1333333333333333,-52,-113,1.0,1
16381,16381,2018-10-13,MIBR,W7M,Inferno,16,6,1,1,10,5,6,1,1040,2327805,5,118,5,0,1,359.05300378501533,0.30000000000000004,0.16666666666666663,-52,-113,1.0,1
16382,16382,2018-10-13,MIBR,W7M,Overpass,16,10,1,1,9,6,7,4,1040,2327805,5,118,5,0,1,366.24393538790446,0.4,0.16666666666666663,-52,-113,1.0,1
16383,16383,2018-10-13,Vega Squadron,NRG,Mirage,14,16,2,1,11,4,3,12,3891,2327387,23,10,2,1,1,-137.29001286885887,0.0,0.09999999999999998,-296,13,0.5,1
16385,16385,2018-10-13,Vega Squadron,NRG,Inferno,16,12,1,1,7,8,9,4,3891,2327387,23,10,2,1,1,-93.2646187916207,0.09999999999999998,0.16666666666666663,-296,13,0.6666666666666666,1
16386,16386,2018-10-13,Epsilon,AGO,Mirage,17,19,2,2,8,7,7,8,3987,2327814,43,27,0,2,2,-94.16032124522235,0.19999999999999996,-0.033333333333333326,59,16,0.0,0
16375,16375,2018-10-13,OpTic,ENCE,Mirage,10,16,2,2,1,10,9,6,3891,2327386,24,18,0,2,2,-37.07723359487795,-0.09999999999999998,-0.16666666666666663,291,6,0.3333333333333333,0
16343,16343,2018-10-14,Emprox,madlikewizards,Overpass,10,16,2,1,5,10,5,6,4158,2327921,265,99,10,16,2,-104.77239897216123,-0.5,-0.5652173913043478,-19,166,0.5,0
16344,16344,2018-10-14,Breakaway,Emprox,Inferno,16,7,1,1,9,6,7,1,4158,2327918,170,265,16,7,1,58.97850358286314,0.4,0.4117647058823529,12,-95,0.5,1
16347,16347,2018-10-14,Breakaway,ORDER,Dust2,12,16,2,2,3,10,9,6,4158,2327925,170,89,1,2,2,-253.7538938711814,-0.29999999999999993,-0.18888888888888888,-149,81,0.5,0
16346,16346,2018-10-14,madlikewizards,Breakaway,Mirage,14,16,2,2,5,10,9,6,4158,2327931,99,170,14,16,2,61.14392857809344,0.09999999999999998,0.16228070175438603,5,-71,1.0,0
16342,16342,2018-10-14,madlikewizards,Breakaway,Mirage,14,16,2,2,5,10,9,6,4158,2327922,99,170,14,16,2,23.569792076246358,0.0,0.11000000000000004,5,-71,0.6666666666666666,0
16345,16345,2018-10-14,ORDER,Ground Zero,Mirage,16,5,1,1,12,3,4,2,4158,2327913,89,135,16,5,1,354.68060180970656,0.30000000000000004,0.23333333333333328,32,-46,1.0,1
16341,16341,2018-10-14,Chiefs,madlikewizards,Train,16,7,1,2,6,2,10,5,4158,2327924,110,99,2,0,1,411.6135120668091,0.5,0.32820512820512826,397,11,0.5,1
16335,16335,2018-10-14,Breakaway,ORDER,Mirage,16,10,1,1,7,8,9,2,4158,2327925,170,89,1,2,2,-233.6144551776165,-0.20000000000000007,-0.19047619047619047,-148,81,0.0,0
16339,16339,2018-10-14,Lucid Dream,Alpha Red,Inferno,3,16,2,1,3,12,0,4,4063,2327880,164,244,0,2,2,237.42953425202086,0.6000000000000001,0.38749999999999996,33,-80,0.0,0
16338,16338,2018-10-14,Lucid Dream,Alpha Red,Cache,10,16,2,2,3,8,7,8,4063,2327880,164,244,0,2,2,186.43079824255437,0.5,0.31372549019607837,33,-80,0.0,0
16337,16337,2018-10-14,Tainted Minds,Grayhound,Inferno,16,13,1,1,4,11,12,2,3966,2327930,103,50,16,13,1,-21.768376901443617,0.20000000000000007,0.03333333333333344,21,53,0.38461538461538464,1
16336,16336,2018-10-14,Breakaway,ORDER,Inferno,8,16,2,2,1,8,7,8,4158,2327925,170,89,1,2,2,-246.84472538502678,-0.30000000000000004,-0.2121212121212121,-148,81,0.0,0
16334,16334,2018-10-14,Chiefs,madlikewizards,Cache,16,3,1,1,12,3,4,0,4158,2327924,110,99,2,0,1,417.0876304398057,0.6000000000000001,0.3481481481481482,397,11,1.0,1
16340,16340,2018-10-14,Ground Zero,Chiefs,Inferno,6,16,2,2,2,5,4,11,4158,2327910,135,110,6,16,2,-534.8313490137227,-0.4,-0.4666666666666667,-288,25,0.16666666666666666,0
16348,16348,2018-10-14,Chiefs,ORDER,Mirage,16,12,1,2,11,2,5,10,4158,2327909,110,89,16,12,1,161.36582891510102,0.0,0.20000000000000007,255,21,0.6363636363636364,1
16364,16364,2018-10-14,Chiefs,Legacy,Train,8,16,2,1,8,7,0,9,4041,2327929,110,132,2,1,1,355.02518716539635,0.5,0.43333333333333335,130,-22,0.9130434782608695,1
16350,16350,2018-10-14,ViCi,MVP PK,Dust2,8,16,2,2,1,8,7,8,4043,2327927,69,28,2,1,1,-16.869275166561692,-0.19999999999999996,-0.10000000000000009,5,41,0.5,1
16363,16363,2018-10-14,Chiefs,Legacy,Nuke,16,13,1,2,11,3,5,10,4041,2327929,110,132,2,1,1,362.36544964949326,0.6000000000000001,0.5,130,-22,0.9166666666666666,1
16362,16362,2018-10-14,LDLC,Epsilon,Mirage,13,16,2,1,9,6,4,10,3987,2327815,33,43,2,1,1,197.0663899718529,0.19999999999999996,0.19999999999999996,-70,-10,0.0,1
16349,16349,2018-10-14,LDLC,Epsilon,Overpass,16,11,1,1,11,4,5,7,3987,2327815,33,43,2,1,1,212.64072785835333,0.4,0.23333333333333328,-70,-10,0.5,1
16360,16360,2018-10-14,ViCi,MVP PK,Cache,19,16,1,1,9,6,6,9,4043,2327927,69,28,2,1,1,16.68322270262024,-0.09999999999999998,-0.03333333333333344,5,41,1.0,1
16359,16359,2018-10-14,Chiefs,Legacy,Mirage,19,16,1,1,10,5,5,10,4041,2327929,110,132,2,1,1,369.4355676103928,0.6000000000000001,0.5333333333333333,130,-22,0.92,1
16358,16358,2018-10-14,ViCi,MVP PK,Inferno,16,8,1,2,8,1,8,7,4043,2327927,69,28,2,1,1,47.14782100699085,0.0,0.0,5,41,1.0,1
16361,16361,2018-10-14,LDLC,Epsilon,Dust2,16,7,1,2,4,4,12,3,3987,2327815,33,43,2,1,1,227.18300189363117,0.5,0.2666666666666666,-70,-10,0.6666666666666666,1
16356,16356,2018-10-14,OpTic India,Slaughter Rage Army,Dust2,16,6,1,1,10,5,6,1,3951,2327837,141,208,2,0,1,70.77940426006694,-0.25,-0.25,6,-67,0.5,1
16355,16355,2018-10-14,OpTic India,Slaughter Rage Army,Nuke,16,3,1,2,4,0,12,3,3951,2327837,141,208,2,0,1,96.34909123013881,0.11111111111111116,0.11111111111111116,6,-67,1.0,1
16354,16354,2018-10-14,ENCE,Vega Squadron,Overpass,16,9,1,2,4,6,12,3,3891,2327388,18,23,3,2,1,113.19081268520972,0.19999999999999996,0.1333333333333333,80,-5,1.0,1
16353,16353,2018-10-14,ENCE,Vega Squadron,Mirage,12,16,2,1,9,6,3,10,3891,2327388,18,23,3,2,1,135.11938038289804,0.19999999999999996,0.16666666666666663,80,-5,1.0,1
16352,16352,2018-10-14,ENCE,Vega Squadron,Train,14,16,2,1,10,5,4,11,3891,2327388,18,23,3,2,1,155.2660775068855,0.30000000000000004,0.19999999999999996,80,-5,1.0,1
16351,16351,2018-10-14,ENCE,Vega Squadron,Inferno,16,6,1,2,4,3,12,3,3891,2327388,18,23,3,2,1,173.84717742925454,0.30000000000000004,0.23333333333333328,80,-5,1.0,1
16357,16357,2018-10-14,ENCE,Vega Squadron,Dust2,16,12,1,1,8,7,8,5,3891,2327388,18,23,3,2,1,191.05005809450154,0.4,0.2666666666666666,80,-5,1.0,1
16320,16320,2018-10-15,Fam143,Spacestation,Inferno,4,16,2,2,1,4,3,12,4052,2327740,137,54,0,2,2,-96.11041280128438,-0.16666666666666666,0.13333333333333333,36,83,0.5,0
16313,16313,2018-10-15,seadoggs,ex-AVANT,Overpass,5,16,2,2,3,3,2,13,3966,2327934,205,224,5,16,2,-32.7860333810288,-0.3,-0.18787878787878787,26,-19,0.5,0
16314,16314,2018-10-15,Bpro,HAVU,Train,16,2,1,2,3,0,13,2,4100,2327939,58,42,2,0,1,-6.0449548270014475,0.4,-0.06666666666666665,65,16,0.4,1
16315,16315,2018-10-15,Bpro,HAVU,Overpass,16,12,1,1,8,7,8,5,4100,2327939,58,42,2,0,1,26.511749914275924,0.4,-0.033333333333333326,65,16,0.5,1
16316,16316,2018-10-15,madlikewizards,Grayhound,Mirage,5,16,2,2,0,6,5,10,3966,2327935,99,50,5,16,2,-371.37782805092206,-0.3,-0.19999999999999996,-259,49,0.5,0
16317,16317,2018-10-15,SJ,Tricked,Train,16,19,2,1,11,4,4,11,4100,2327940,63,45,0,2,2,-179.44714969726942,-0.29999999999999993,-0.33333333333333326,-380,18,0.0,0
16318,16318,2018-10-15,Tainted Minds,ORDER,Cache,13,16,2,2,3,11,10,5,3966,2327932,103,89,13,16,2,130.2245349168054,0.0,0.13333333333333341,136,14,0.4444444444444444,0
16319,16319,2018-10-15,Fam143,Spacestation,Dust2,6,16,2,2,1,6,5,10,4052,2327740,137,54,0,2,2,-119.47740930366581,-0.2857142857142857,-0.019047619047619035,36,83,0.0,0
16322,16322,2018-10-15,Formidable,Breakaway,Cache,16,10,1,2,4,7,12,3,3966,2327560,255,170,16,10,1,-105.80914819862596,-0.5,-0.43478260869565216,-19,85,0.5,1
16321,16321,2018-10-15,Valiance,3DMAX,Mirage,18,22,2,2,10,5,5,10,3964,2327941,49,36,18,22,2,-97.51463897667645,0.0,-0.09999999999999998,155,13,0.5,0
16324,16324,2018-10-15,Red Reserve,Heroic,Inferno,15,19,2,1,7,8,8,7,4046,2327904,34,18,1,2,2,-213.9732620234056,0.0,-0.19999999999999996,-222,16,0.5,0
16331,16331,2018-10-15,EURONICS,Great Danes,Dust2,13,16,2,1,6,9,7,7,4051,2327977,63,106,2,1,1,202.6408762819574,0.5,0.2727272727272727,288,-43,0.5,1
16330,16330,2018-10-15,Spirit,Kinguin,Mirage,14,16,2,2,9,6,5,10,3964,2327943,33,19,14,16,2,-186.46658839689235,-0.29999999999999993,-0.2666666666666666,-104,14,0.6,0
16329,16329,2018-10-15,Red Reserve,Heroic,Train,16,9,1,2,5,5,11,4,4046,2327904,34,18,1,2,2,-228.4295138365503,0.0,-0.23333333333333328,-222,16,0.0,0
16328,16328,2018-10-15,Red Reserve,Heroic,Dust2,6,16,2,1,3,12,3,4,4046,2327904,34,18,1,2,2,-241.97577809739118,-0.09999999999999998,-0.23333333333333328,-222,16,0.0,0
16332,16332,2018-10-15,Flow,aAa,Overpass,16,10,1,2,8,3,8,7,3964,2327945,100,81,16,10,1,-12.652319802578177,0.12857142857142856,-0.0047619047619048005,-97,19,0.5,1
16326,16326,2018-10-15,Kinguin,x6tence Galaxy,Cache,16,7,1,1,12,3,4,4,3964,2327942,17,74,16,7,1,343.9421638047004,0.12857142857142856,0.12857142857142856,636,-57,0.5,1
16325,16325,2018-10-15,EURONICS,Great Danes,Mirage,16,11,1,1,11,4,5,7,4051,2327977,63,106,2,1,1,217.8401835887944,0.5,0.3159420289855073,288,-43,1.0,1
16333,16333,2018-10-15,Valiance,Flow,Mirage,9,16,2,1,5,10,4,6,3964,2327944,49,100,9,16,2,200.42324766647585,0.0,0.0,239,-51,0.5,0
16327,16327,2018-10-15,EURONICS,Great Danes,Overpass,16,10,1,2,6,5,10,5,4051,2327977,63,106,2,1,1,232.04884952474595,0.5,0.3583333333333333,288,-43,1.0,1
16323,16323,2018-10-15,SJ,Tricked,Mirage,20,22,2,1,7,8,8,7,4100,2327940,63,45,0,2,2,-196.24757314753265,-0.5,-0.3666666666666667,-380,18,0.0,0
16281,16281,2018-10-16,TRIDENT,seadoggs,Overpass,16,4,1,1,12,3,4,1,3966,2327936,175,201,16,4,1,90.19229590651958,0.39999999999999997,0.13333333333333336,11,-26,0.5,1
16289,16289,2018-10-16,Tricked,Virtus.pro,Inferno,10,16,2,2,5,6,5,10,3964,2327985,43,30,10,16,2,-21.849341150511464,0.4,0.3666666666666667,-112,13,0.5,0
16288,16288,2018-10-16,Isurus,Imperial,Mirage,16,10,1,1,7,8,9,2,4008,2327907,88,169,2,1,1,-10.425836538300018,0.6000000000000001,0.2333333333333334,-31,-81,0.5,1
16287,16287,2018-10-16,Isurus,Imperial,Inferno,14,16,2,1,9,6,5,10,4008,2327907,88,169,2,1,1,22.53413036769348,0.7,0.2666666666666667,-31,-81,1.0,1
16286,16286,2018-10-16,Blight,Vireo.pro,Dust2,4,16,2,1,4,11,0,5,3965,2327273,114,100,4,16,2,-177.96300235387343,-0.2,-0.13333333333333336,16,14,0.5,0
16285,16285,2018-10-16,Bravado,Excelerate,Dust2,16,7,1,2,6,2,10,5,3965,2327851,53,109,16,7,1,200.67808099758622,0.0,0.1215686274509804,202,-56,0.5,1
16284,16284,2018-10-16,Tainted Minds,madlikewizards,Inferno,16,3,1,1,12,3,4,0,4041,2327882,103,108,2,0,1,365.25580504847176,0.7,0.2505747126436781,280,-5,1.0,1
16283,16283,2018-10-16,Tainted Minds,madlikewizards,Mirage,16,9,1,1,9,6,7,3,4041,2327882,103,108,2,0,1,372.2219601188499,0.7,0.30000000000000004,280,-5,1.0,1
16282,16282,2018-10-16,TRIDENT,Formidable,Cache,16,8,1,1,12,3,4,5,3966,2327957,175,213,16,8,1,66.35857379357981,0.39999999999999997,0.2,45,-38,0.5,1
16276,16276,2018-10-16,G2,LDLC,Overpass,7,16,2,1,5,10,2,6,4046,2327905,20,28,0,2,2,-59.722342348450184,-0.6000000000000001,-0.3333333333333333,118,-8,0.6666666666666666,0
16278,16278,2018-10-16,Ground Zero,ORDER,Mirage,3,16,2,2,1,3,2,13,4041,2327883,132,90,0,2,2,-388.9514662847846,-0.5,-0.2666666666666666,-35,42,0.0,0
16277,16277,2018-10-16,G2,LDLC,Dust2,13,16,2,2,8,6,5,10,4046,2327905,20,28,0,2,2,-86.27525575266327,-0.7000000000000001,-0.3333333333333333,118,-8,0.5,0
16290,16290,2018-10-16,Windigo,G2,Overpass,16,3,1,2,4,0,12,3,3374,2327456,39,20,16,3,1,26.00004900163526,0.5,0.3333333333333333,-298,19,0.5,1
16275,16275,2018-10-16,Astralis,NiP,Overpass,16,4,1,2,3,2,13,2,3374,2327453,1,8,16,4,1,450.6619781715581,0.7000000000000001,0.5333333333333334,45,-7,0.5,1
16274,16274,2018-10-16,G2,Windigo,Dust2,16,14,1,2,8,7,8,7,3374,2327454,20,39,16,14,1,-55.609816214943066,-0.5,-0.3333333333333333,298,-19,0.0,1
16273,16273,2018-10-16,Vexed,Izako Boars,Mirage,16,12,1,2,10,3,6,9,4100,2327984,104,73,2,0,1,-185.3983195401936,-0.30000000000000004,-0.33333333333333337,28,31,0.5,1
16272,16272,2018-10-16,Vexed,Izako Boars,Inferno,19,17,1,2,6,9,9,6,4100,2327984,104,73,2,0,1,-137.77774971526128,-0.2,-0.26666666666666666,28,31,1.0,1
16271,16271,2018-10-16,NiP,Astralis,Train,16,7,1,2,7,1,9,6,3374,2327455,8,1,16,7,1,-455.11070849323914,-0.8,-0.5666666666666667,-45,7,0.5238095238095238,1
16279,16279,2018-10-16,Ground Zero,ORDER,Inferno,4,16,2,1,4,11,0,5,4041,2327883,132,90,0,2,2,-395.11491418300056,-0.6000000000000001,-0.3333333333333333,-35,42,0.0,0
16291,16291,2018-10-16,aAa,Smoke Criminals,Train,16,13,1,1,9,6,7,7,3964,2327987,81,131,16,13,1,100.06779258035999,0.19999999999999998,0.10000000000000003,66,-50,0.5,1
16280,16280,2018-10-16,Isurus,Imperial,Overpass,16,12,1,2,12,1,4,11,4008,2327907,88,169,2,1,1,52.461565608572755,0.8,0.30000000000000004,-31,-81,1.0,1
16293,16293,2018-10-16,3DMAX,expert,Train,10,16,2,1,5,10,5,6,3964,2328013,35,101,10,16,2,396.9881229819348,0.09999999999999998,0.3933333333333333,67,-66,0.5,0
16292,16292,2018-10-16,OpTic,Vitality,Mirage,16,8,1,1,10,5,6,3,4046,2327899,16,42,2,1,1,435.56056888697276,0.7,0.5666666666666667,595,-26,0.5,1
16312,16312,2018-10-16,Natus Vincere,ex-Space Soldiers,Mirage,16,5,1,2,4,2,12,3,3374,2327459,3,21,16,5,1,576.2758153634545,0.3,0.5666666666666667,566,-18,0.5,1
16311,16311,2018-10-16,OpTic,Vitality,Overpass,12,16,2,2,4,9,8,7,4046,2327899,16,42,2,1,1,440.382893886233,0.8,0.6,595,-26,1.0,1
16309,16309,2018-10-16,SJ,PACT,Inferno,10,16,2,2,5,6,5,10,3964,2327986,61,48,10,16,2,-84.55409428073904,-0.10000000000000003,-0.16666666666666663,89,13,0.5,0
16308,16308,2018-10-16,LDLC,DreamEaters,Train,19,15,1,1,9,6,6,9,3977,2327741,28,119,19,15,1,459.8855428028687,0.7000000000000001,0.2666666666666666,344,-91,0.5,1
16307,16307,2018-10-16,ex-Space Soldiers,Natus Vincere,Dust2,9,16,2,2,1,9,8,7,3374,2327457,21,3,9,16,2,-578.514669533409,-0.3,-0.5666666666666667,-566,18,0.5,0
16306,16306,2018-10-16,BIG,AGO,Train,16,9,1,2,6,4,10,5,3374,2327458,10,29,16,9,1,186.38093388413313,0.0,-0.09999999999999998,-144,-19,0.0,1
16305,16305,2018-10-16,fnatic,FaZe,Inferno,6,16,2,2,3,4,3,12,4071,2327980,25,6,6,16,2,-144.6794595555857,-0.6,-0.2666666666666667,-39,19,0.43478260869565216,0
16304,16304,2018-10-16,Kinguin,Flow,Cache,16,9,1,1,10,5,6,4,3964,2328015,19,71,16,9,1,369.41224001830074,0.14444444444444438,0.14444444444444438,635,-52,0.5,1
16310,16310,2018-10-16,FaZe,fnatic,Mirage,16,14,1,2,7,8,9,6,4071,2327979,6,25,16,14,1,164.07430738218545,0.7000000000000001,0.2666666666666667,39,-19,0.41379310344827586,1
16302,16302,2018-10-16,x6tence Galaxy,PACT,Cache,14,16,2,2,5,10,9,6,3964,2328014,80,48,14,16,2,-57.18331125560894,0.09999999999999998,-0.06666666666666665,-82,32,0.5,0
16301,16301,2018-10-16,G2,Astralis,Inferno,11,16,2,1,9,6,2,10,4071,2327981,20,1,11,16,2,-465.92281736265886,-0.6000000000000001,-0.5333333333333334,-23,19,0.5882352941176471,0
16300,16300,2018-10-16,AGO,BIG,Dust2,17,19,2,2,6,9,9,6,3374,2327460,29,10,17,19,2,-202.691522311585,-0.10000000000000003,0.033333333333333326,144,19,1.0,0
16299,16299,2018-10-16,OpTic,Vitality,Nuke,19,15,1,2,13,2,2,13,4046,2327899,16,42,2,1,1,445.0828898824243,0.8,0.6333333333333333,595,-26,1.0,1
16298,16298,2018-10-16,Astralis,G2,Mirage,16,2,1,1,15,0,1,2,4071,2327982,1,20,16,2,1,470.02136784161553,0.6000000000000001,0.6000000000000001,23,-19,0.5217391304347826,1
16297,16297,2018-10-16,Kinguin,aAa,Inferno,22,18,1,2,6,9,9,6,3964,2327988,19,81,22,18,1,406.145310820119,0.5,0.2666666666666666,539,-62,0.0,1
16296,16296,2018-10-16,FaZe,ex-Space Soldiers,Inferno,12,16,2,1,7,8,5,8,3374,2327462,6,21,12,16,2,453.97739782305484,0.8,0.43333333333333335,638,-15,0.5,0
16295,16295,2018-10-16,Natus Vincere,NiP,Inferno,16,11,1,1,8,7,8,4,3374,2327463,3,8,16,11,1,214.82946745484014,0.2,0.23333333333333334,-8,-5,0.6,1
16303,16303,2018-10-16,NiP,Natus Vincere,Mirage,13,16,2,2,1,13,12,3,3374,2327461,8,3,13,16,2,-229.23063710013525,-0.3,-0.3,8,5,0.6,0
16294,16294,2018-10-16,ex-Space Soldiers,FaZe,Dust2,13,16,2,2,3,11,10,5,3374,2327464,21,6,13,16,2,-394.3477717016142,-0.36666666666666664,-0.10000000000000003,-638,15,0.5,0
16223,16223,2018-10-17,DETONA,FURIA Inagame,Inferno,16,12,1,1,9,6,7,6,4105,2327978,163,183,2,0,1,109.97660780444744,0.19999999999999996,0.1333333333333333,10,-20,0.0,1
16224,16224,2018-10-17,DETONA,FURIA Inagame,Cache,16,7,1,2,4,4,12,3,4105,2327978,163,183,2,0,1,132.1726613316057,0.29999999999999993,0.19999999999999996,10,-20,0.3333333333333333,1
16225,16225,2018-10-17,Blight,cantwinalan,Inferno,19,22,2,2,5,10,10,5,3965,2327949,114,62,19,22,2,-159.24981297771637,-0.2444444444444444,-0.1111111111111111,38,52,0.5,0
16226,16226,2018-10-17,Luminosity,MIBR,Overpass,5,16,2,2,1,5,4,11,4072,2327701,36,4,5,16,2,-261.97256010408387,-0.6,-0.2666666666666667,531,32,0.0,0
16227,16227,2018-10-17,Envy,Ghost,Dust2,12,16,2,1,12,3,0,13,3375,2327589,176,24,12,16,2,-70.06088266260053,0.0,-0.13333333333333336,385,152,0.5,0
