season,date,event,patch,blue_team,red_team,winner,blue_team_win,elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
6,2016-10-07,Main,6.18,ROX_Tigers,Albus_NoX_Luna,ROX_Tigers,1,74.60842653508121,-0.15000000000000002,-0.15000000000000002,-0.09999999999999998,17,0,0.5,0.7,0.5
6,2016-10-07,Main,6.18,ROX_Tigers,Counter_Logic_Gaming,ROX_Tigers,1,154.3493109739261,0.4,0.19999999999999996,0.2789473684210526,3,-1,0.16666666666666663,0.7272727272727273,0.3333333333333333
6,2016-10-07,Main,6.18,G2_Esports,Albus_NoX_Luna,G2_Esports,1,-72.65904533166167,-0.6,-0.6,-0.6,-1,1,-0.5,0.0,0.3333333333333333
6,2016-10-07,Main,6.18,Albus_NoX_Luna,ROX_Tigers,Albus_NoX_Luna,1,-128.4639635123856,-0.20000000000000007,-0.09999999999999998,-0.19999999999999996,-17,0,-0.5,1.0,0.6363636363636364
6,2016-10-07,Main,6.18,Counter_Logic_Gaming,G2_Esports,Counter_Logic_Gaming,1,-10.473330018414572,0.2,0.09999999999999998,0.2,15,0,0.5,0.5714285714285714,0.0
6,2016-10-08,Main,6.18,Splyce,Samsung_Galaxy,Samsung_Galaxy,0,-61.19790139724137,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0,0,-0.5,0.0,0.5
6,2016-10-08,Main,6.18,Samsung_Galaxy,Royal_Never_Give_Up,Samsung_Galaxy,1,16.230205762716196,0.08333333333333337,0.08333333333333337,0.08333333333333337,1,-6,0.5,1.0,1.0
6,2016-10-08,Main,6.18,TSM,Splyce,TSM,1,8.295628132761522,0.4,0.3,0.4,34,6,0.5,0.47619047619047616,0.0
6,2016-10-08,Main,6.18,Splyce,Royal_Never_Give_Up,Splyce,1,-71.75366919229168,-0.5,-0.5,-0.5,1,0,-0.5,0.0,0.5
6,2016-10-08,Main,6.18,Samsung_Galaxy,TSM,Samsung_Galaxy,1,78.95838647596634,0.20000000000000007,0.4,0.35000000000000003,-34,0,-0.5,1.0,0.29411764705882354
6,2016-10-08,Main,6.18,H2k_2d-Gaming,EDward_Gaming,H2k_2d-Gaming,1,-43.283718905752266,0.0,-0.09999999999999998,-0.04999999999999999,-15,0,-0.5,0.4,0.3333333333333333
6,2016-10-08,Main,6.18,Ahq_eSports_Club,EDward_Gaming,EDward_Gaming,0,-25.26998334662221,-0.19999999999999996,0.0,0.0,-5,1,-0.25,0.6666666666666666,0.3076923076923077
6,2016-10-08,Main,6.18,INTZ,H2k_2d-Gaming,H2k_2d-Gaming,0,-40.00468031139826,-0.35,-0.25,-0.20454545454545453,-7,1,-0.5,1.0,0.4
6,2016-10-08,Main,6.18,INTZ,Ahq_eSports_Club,Ahq_eSports_Club,0,-21.37982813403073,-0.2,-0.2,-0.2,-17,0,-0.5,0.5,0.25
6,2016-10-08,Main,6.18,H2k_2d-Gaming,EDward_Gaming,H2k_2d-Gaming,1,-7.9901451203938905,0.0,0.19999999999999996,0.0,-15,0,-0.25,0.5,0.35714285714285715
6,2016-10-09,Main,6.18,SK_Telecom_T1,I_May,SK_Telecom_T1,1,245.66198738105595,0.46666666666666673,0.46666666666666673,0.5666666666666667,34,0,0.5,0.8095238095238095,0.5
6,2016-10-09,Main,6.18,Cloud9,Flash_Wolves,Flash_Wolves,0,13.119496355531965,0.2,0.0,-0.011538461538461553,11,0,0.5,0.6363636363636364,0.3333333333333333
6,2016-10-09,Main,6.18,Cloud9,SK_Telecom_T1,SK_Telecom_T1,0,-253.6599438279418,-0.4,-0.4,-0.5,-13,0,-0.5,0.5833333333333334,0.9375
6,2016-10-09,Main,6.18,I_May,Flash_Wolves,I_May,1,-24.607523446449477,-0.15000000000000002,-0.25,-0.25,-10,0,0.5,0.0,0.42857142857142855
6,2016-10-09,Main,6.18,Royal_Never_Give_Up,TSM,Royal_Never_Give_Up,1,25.38892910895106,-0.19999999999999996,0.0,-0.04999999999999999,-35,0,0.5,0.5,0.2777777777777778
6,2016-10-10,Main,6.18,Flash_Wolves,SK_Telecom_T1,SK_Telecom_T1,0,-256.73304500701215,-0.4,-0.4,-0.43333333333333335,-24,0,0.5,0.5714285714285714,0.9411764705882353
6,2016-10-10,Main,6.18,I_May,Cloud9,Cloud9,0,18.642137566250085,0.0,0.10000000000000003,0.0,-21,0,-0.5,0.5,0.3076923076923077
6,2016-10-13,Main,6.18,Cloud9,Samsung_Galaxy,Samsung_Galaxy,0,-51.64357026622997,-0.20000000000000007,-0.5333333333333334,-0.38333333333333336,21,-2,0.0,0.5384615384615384,0.6666666666666666
6,2016-10-13,Main,6.18,Samsung_Galaxy,Cloud9,Samsung_Galaxy,1,78.92174597732287,0.6,0.5571428571428572,0.4071428571428571,-21,0,0.5,1.0,0.35714285714285715
6,2016-10-14,Main,6.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,0,-266.74967442448315,-0.4,-0.30000000000000004,-0.4,-34,1,0.0,0.6666666666666666,0.9444444444444444
6,2016-10-14,Main,6.18,SK_Telecom_T1,Royal_Never_Give_Up,Royal_Never_Give_Up,0,278.0895372270006,0.6000000000000001,0.3714285714285715,0.4714285714285715,34,0,0.5,0.8181818181818182,0.3333333333333333
6,2016-10-14,Main,6.18,Samsung_Galaxy,Cloud9,Samsung_Galaxy,1,103.77528157278925,0.8,0.575,0.475,-21,0,0.5,1.0,0.3333333333333333
6,2016-10-15,Main,6.18,ROX_Tigers,EDward_Gaming,EDward_Gaming,0,94.20758441826365,0.0,0.19999999999999996,0.19999999999999996,-4,1,0.0,0.75,0.3333333333333333
6,2016-10-15,Main,6.18,EDward_Gaming,ROX_Tigers,ROX_Tigers,0,-53.73732116874635,0.0,0.0,-0.15000000000000002,4,0,0.5,0.6923076923076923,0.5833333333333334
6,2016-10-15,Main,6.18,ROX_Tigers,EDward_Gaming,ROX_Tigers,1,80.8270239246508,0.19999999999999996,0.09999999999999998,0.2,-4,0,0.0,0.6923076923076923,0.375
6,2016-10-15,Main,6.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,0,-224.83309877909005,-0.4,-0.30000000000000004,-0.35,-34,0,0.0,0.5,0.9473684210526315
6,2016-10-15,Main,6.18,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,1,238.60176726798773,0.4,0.3555555555555556,0.40555555555555556,34,0,0.16666666666666663,0.782608695652174,0.5
6,2016-10-16,Main,6.18,H2k_2d-Gaming,Albus_NoX_Luna,H2k_2d-Gaming,1,15.681314900150483,0.20000000000000007,0.02857142857142858,-0.03296703296703296,6,-1,0.0,0.5714285714285714,0.25
6,2016-10-16,Main,6.18,Albus_NoX_Luna,H2k_2d-Gaming,H2k_2d-Gaming,0,-46.237992363124704,-0.6,-0.19999999999999996,-0.0714285714285714,-6,0,-0.5,1.0,0.5
6,2016-10-16,Main,6.18,H2k_2d-Gaming,Albus_NoX_Luna,H2k_2d-Gaming,1,74.00428120204151,0.8,0.3555555555555556,0.15555555555555556,6,0,0.5,0.625,0.2
6,2016-10-16,Main,6.18,EDward_Gaming,ROX_Tigers,ROX_Tigers,0,-105.51403473213713,-0.19999999999999996,-0.19999999999999996,-0.2,4,0,-0.16666666666666669,0.6428571428571429,0.6153846153846154
6,2016-10-21,Main,6.18,SK_Telecom_T1,ROX_Tigers,ROX_Tigers,0,124.86756081286421,0.20000000000000007,0.10000000000000009,0.19999999999999996,16,1,0.25,0.7916666666666666,0.6428571428571429
6,2016-10-21,Main,6.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,0,-81.83769111113543,0.20000000000000007,0.0,-0.15000000000000002,-16,0,-0.09999999999999998,0.7142857142857143,0.95
6,2016-10-22,Main,6.18,H2k_2d-Gaming,Samsung_Galaxy,Samsung_Galaxy,0,-11.333113229451328,0.0,-0.0888888888888888,-0.26388888888888884,7,-2,0.0,0.6666666666666666,0.75
6,2016-10-22,Main,6.18,Samsung_Galaxy,H2k_2d-Gaming,Samsung_Galaxy,1,42.28966498335353,0.19999999999999996,0.09999999999999998,0.31176470588235294,-7,0,0.5,1.0,0.5714285714285714
6,2016-10-22,Main,6.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,0,-106.43653642892832,0.20000000000000007,0.0,-0.15000000000000002,-16,0,-0.16666666666666669,0.6666666666666666,0.9523809523809523
6,2016-10-22,Main,6.18,SK_Telecom_T1,ROX_Tigers,SK_Telecom_T1,1,128.928952669281,0.20000000000000007,0.20000000000000007,0.20000000000000007,16,0,0.2142857142857143,0.76,0.6666666666666666
6,2016-10-22,Main,6.18,ROX_Tigers,SK_Telecom_T1,ROX_Tigers,1,-149.57079442711256,-0.4,-0.30000000000000004,-0.25,-16,0,-0.25,0.625,0.9545454545454546
6,2016-10-23,Main,6.18,Samsung_Galaxy,H2k_2d-Gaming,Samsung_Galaxy,1,70.41376530519506,0.4,0.20000000000000007,0.3535353535353535,-7,0,0.5,1.0,0.5
6,2016-10-29,Main,6.18,Samsung_Galaxy,SK_Telecom_T1,SK_Telecom_T1,0,-105.64897067377547,0.4,0.30000000000000004,0.16666666666666663,-37,-1,0.0,1.0,0.9130434782608695
6,2016-10-30,Main,6.18,Samsung_Galaxy,SK_Telecom_T1,SK_Telecom_T1,0,-128.2075655727806,0.0,0.20000000000000007,0.09615384615384615,-37,0,-0.5,0.875,0.9166666666666666
6,2016-10-30,Main,6.18,SK_Telecom_T1,Samsung_Galaxy,Samsung_Galaxy,0,148.90752161852947,0.20000000000000007,-0.10000000000000009,-0.0357142857142857,37,0,0.5,0.7692307692307693,0.8
6,2016-10-30,Main,6.18,Samsung_Galaxy,SK_Telecom_T1,Samsung_Galaxy,1,-103.97496070635975,0.0,0.10000000000000009,0.050000000000000044,-37,0,-0.16666666666666669,0.7777777777777778,0.92
6,2016-10-30,Main,6.18,SK_Telecom_T1,Samsung_Galaxy,SK_Telecom_T1,1,62.67451523085015,-0.19999999999999996,-0.20000000000000007,-0.11250000000000004,37,0,0.0,0.7407407407407407,0.8333333333333334
7,2017-09-23,Play in,7.18,Dire_Wolves,Team_oNe_eSports,Dire_Wolves,1,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
7,2017-09-23,Play in,7.18,Gambit_Esports,Team_WE,Team_WE,0,13.123895440216074,0.16666666666666669,0.16666666666666669,0.16666666666666669,-3,-1809,0.0,0.5,0.5
7,2017-09-23,Play in,7.18,Dire_Wolves,Cloud9,Cloud9,0,51.539538606745964,0.8,0.7,0.65,-29,-344,0.0,1.0,0.3125
7,2017-09-23,Play in,7.18,Gambit_Esports,Lyon_Gaming__28-2013_Latin_American_Team_29-,Lyon_Gaming__28-2013_Latin_American_Team_29-,0,-16.604090432823114,-0.5,-0.5,-0.5,1,1,0.0,0.0,0.5
7,2017-09-23,Play in,7.18,Cloud9,Team_oNe_eSports,Cloud9,1,-1.1833131930013678,0.4,0.4,0.4,30,0,0.0,0.5,0.0
7,2017-09-23,Play in,7.18,Team_WE,Lyon_Gaming__28-2013_Latin_American_Team_29-,Team_WE,1,-11.755739985303762,-0.5,-0.5,-0.5,3,0,0.0,0.0,1.0
7,2017-09-24,Play in,7.18,Dire_Wolves,Team_oNe_eSports,Team_oNe_eSports,0,29.698267961922284,0.5,0.5,0.5,0,0,0.5,0.5,0.0
7,2017-09-24,Play in,7.18,Team_WE,Gambit_Esports,Team_WE,1,51.861385733026054,0.6,0.6,0.6,3,0,0.5,0.5,0.5
7,2017-09-24,Play in,7.18,Team_oNe_eSports,Dire_Wolves,Team_oNe_eSports,1,5.030401098222683,0.0,0.0,0.0,0,0,0.0,0.5,0.5
7,2017-09-24,Play in,7.18,Lyon_Gaming__28-2013_Latin_American_Team_29-,Gambit_Esports,Lyon_Gaming__28-2013_Latin_American_Team_29-,1,44.164071451212976,0.5,0.5,0.5,-1,1,0.5,0.5,0.0
7,2017-09-24,Play in,7.18,Cloud9,Dire_Wolves,Cloud9,1,34.36009778115954,0.15000000000000002,0.25,0.2,28,1,0.5,0.5333333333333333,0.0
7,2017-09-24,Play in,7.18,Lyon_Gaming__28-2013_Latin_American_Team_29-,Team_WE,Team_WE,0,-20.97881379507635,-0.13333333333333341,0.0,0.0,-3,0,-0.5,1.0,0.6666666666666666
7,2017-09-24,Play in,7.18,Team_oNe_eSports,Cloud9,Cloud9,0,-12.21577897745965,-0.09999999999999998,0.0,0.0,-29,0,-0.5,1.0,0.35294117647058826
7,2017-09-25,Play in,7.18,Rampage,Fenerbah_c3-_a7-e_Esports,Fenerbah_c3-_a7-e_Esports,0,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
7,2017-09-25,Play in,7.18,Young_Generation,Fnatic,Fnatic,0,-56.41106875499122,0.09999999999999998,-0.09999999999999998,0.04999999999999999,-44,-702,0.0,0.5,0.5238095238095238
7,2017-09-25,Play in,7.18,Hong_Kong_Attitude,Fenerbah_c3-_a7-e_Esports,Fenerbah_c3-_a7-e_Esports,0,-16.0,-0.5,-0.5,-0.5,-1,-1,0.0,0.5,1.0
7,2017-09-25,Play in,7.18,Fnatic,Kaos_Latin_Gamers,Fnatic,1,69.83583290840966,-0.09999999999999998,0.19999999999999996,0.0,45,1,0.0,0.6956521739130435,0.5
7,2017-09-25,Play in,7.18,Rampage,Hong_Kong_Attitude,Hong_Kong_Attitude,0,-0.7363067935220897,0.0,0.0,0.0,0,0,0.0,0.0,0.5
7,2017-09-25,Play in,7.18,Young_Generation,Kaos_Latin_Gamers,Kaos_Latin_Gamers,0,-0.5981995622587419,0.0,0.0,0.0,0,0,0.0,0.0,0.0
7,2017-09-26,Play in,7.18,Hong_Kong_Attitude,Fenerbah_c3-_a7-e_Esports,Fenerbah_c3-_a7-e_Esports,0,-30.561294543125086,-0.5,-0.5,-0.5,0,0,-0.5,0.0,1.0
7,2017-09-26,Play in,7.18,Fnatic,Young_Generation,Young_Generation,0,112.05961357231558,0.4,0.7,0.55,44,0,0.5,0.7083333333333334,0.5
7,2017-09-26,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Hong_Kong_Attitude,Hong_Kong_Attitude,0,59.753732635190545,0.6666666666666667,0.6666666666666667,0.6666666666666667,0,0,0.5,0.5,1.0
7,2017-09-26,Play in,7.18,Kaos_Latin_Gamers,Fnatic,Fnatic,0,-58.527775432796034,0.09999999999999998,-0.09999999999999998,-0.050000000000000044,-45,1,-0.5,0.5,0.5454545454545454
7,2017-09-26,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Rampage,Fenerbah_c3-_a7-e_Esports,1,59.10105715597865,0.75,0.75,0.75,2,-1,0.5,0.0,0.5
7,2017-09-26,Play in,7.18,Kaos_Latin_Gamers,Young_Generation,Young_Generation,0,-1.775536963290051,0.0,0.0,0.0,0,0,0.5,0.0,1.0
7,2017-09-26,Play in,7.18,Hong_Kong_Attitude,Rampage,Hong_Kong_Attitude,1,50.10146580512219,0.5,0.5,0.5,1,0,0.5,0.0,0.0
7,2017-09-28,Play in,7.18,Fnatic,Hong_Kong_Attitude,Fnatic,1,56.463838588840645,0.0,0.0,0.0,43,0,0.0,0.68,1.0
7,2017-09-28,Play in,7.18,Fnatic,Hong_Kong_Attitude,Fnatic,1,83.30863263875517,0.20000000000000007,0.09999999999999998,0.09999999999999998,43,0,0.5,0.6923076923076923,0.6666666666666666
7,2017-09-28,Play in,7.18,Fnatic,Hong_Kong_Attitude,Fnatic,1,107.77937263853846,0.4,0.17142857142857143,0.17142857142857143,43,0,0.5,0.7037037037037037,0.5
7,2017-09-28,Play in,7.18,Cloud9,Lyon_Gaming__28-2013_Latin_American_Team_29-,Cloud9,1,31.094891503358895,0.30000000000000004,0.0,0.0,30,0,0.0,0.5625,0.5
7,2017-09-28,Play in,7.18,Lyon_Gaming__28-2013_Latin_American_Team_29-,Cloud9,Cloud9,0,-60.23856841786278,-0.6,-0.19999999999999996,-0.09999999999999998,-30,0,-0.5,0.5,0.3888888888888889
7,2017-09-28,Play in,7.18,Cloud9,Lyon_Gaming__28-2013_Latin_American_Team_29-,Cloud9,1,86.74532501872386,0.8,0.36666666666666664,0.16666666666666669,30,0,0.5,0.5882352941176471,0.3333333333333333
7,2017-09-29,Play in,7.18,Team_WE,Young_Generation,Team_WE,1,41.17594618424573,0.30000000000000004,0.2142857142857143,0.2142857142857143,3,2,0.0,0.6666666666666666,1.0
7,2017-09-29,Play in,7.18,Young_Generation,Team_WE,Team_WE,0,-69.4011578487457,-0.6,-0.35,-0.35,-3,0,-0.5,0.0,0.75
7,2017-09-29,Play in,7.18,Team_WE,Young_Generation,Team_WE,1,95.09275668484452,0.6,0.4444444444444445,0.4444444444444445,3,0,0.5,0.75,0.6666666666666666
7,2017-09-29,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,1,54.79868811647111,0.4,0.4,0.4,0,-2,0.0,0.5,0.3333333333333333
7,2017-09-29,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,1,81.7929821274256,0.4,0.5,0.5,0,0,0.5,0.6666666666666666,0.25
7,2017-09-29,Play in,7.18,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,1,-106.395725133611,-0.4,-0.5714285714285714,-0.5714285714285714,0,0,-0.5,0.5,1.0
7,2017-09-29,Play in,7.18,Fenerbah_c3-_a7-e_Esports,Team_oNe_eSports,Fenerbah_c3-_a7-e_Esports,1,64.89156853745317,0.19999999999999996,0.375,0.375,0,0,0.16666666666666663,0.75,0.2
7,2017-10-05,Main,7.18,EDward_Gaming,Ahq_eSports_Club,Ahq_eSports_Club,0,6.6238726414453595,-0.2,0.09999999999999998,0.0,9,-8,0.30000000000000004,0.6,0.3076923076923077
7,2017-10-05,Main,7.18,SK_Telecom_T1,Cloud9,SK_Telecom_T1,1,161.9567623418036,-0.4,-0.09999999999999998,0.19999999999999996,17,333,0.5,0.75,0.42105263157894735
7,2017-10-05,Main,7.18,Fnatic,GAM_Esports,GAM_Esports,0,111.85122753859582,0.30000000000000004,0.09999999999999998,0.15000000000000002,51,8,0.0,0.7142857142857143,0.5
7,2017-10-05,Main,7.18,Longzhu_Gaming,Immortals,Longzhu_Gaming,1,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
7,2017-10-05,Main,7.18,G2_Esports,Samsung_Galaxy,Samsung_Galaxy,0,-191.70773843148277,-0.2,-0.5333333333333333,-0.5980392156862745,-11,23,0.0,0.3333333333333333,0.7142857142857143
7,2017-10-05,Main,7.18,Royal_Never_Give_Up,Fenerbah_c3-_a7-e_Esports,Royal_Never_Give_Up,1,-60.98217873087651,-0.4,-0.37777777777777777,-0.37777777777777777,1,349,0.0,0.4,0.75
7,2017-10-06,Main,7.18,EDward_Gaming,SK_Telecom_T1,SK_Telecom_T1,0,-259.8124302698077,-0.39999999999999997,-0.29999999999999993,-0.29999999999999993,-22,0,-0.5,0.5625,0.8846153846153846
7,2017-10-06,Main,7.18,Ahq_eSports_Club,Cloud9,Cloud9,0,-53.79217522627005,-0.20000000000000007,-0.29999999999999993,0.0,-14,0,0.16666666666666663,0.6,0.4
7,2017-10-06,Main,7.18,Longzhu_Gaming,GAM_Esports,Longzhu_Gaming,1,-4.980069530756964,0.0,0.0,0.0,0,0,0.0,1.0,1.0
7,2017-10-06,Main,7.18,Immortals,Fnatic,Immortals,1,-106.87115800783886,-0.8,-0.6,-0.65,-51,0,0.0,0.5,0.5652173913043478
7,2017-10-06,Main,7.18,Team_WE,Misfits_Gaming,Team_WE,1,87.37109068793893,0.5,0.30000000000000004,0.30000000000000004,10,8,0.0,0.8,0.5
7,2017-10-06,Main,7.18,Flash_Wolves,TSM,TSM,0,53.18338696863043,-0.19999999999999996,-0.10000000000000003,0.03749999999999998,-25,-1,0.0,0.5,0.2631578947368421
7,2017-10-07,Main,7.18,Cloud9,EDward_Gaming,Cloud9,1,99.17933788399614,0.8,0.5,0.20000000000000007,5,0,0.0,0.6111111111111112,0.35294117647058826
7,2017-10-07,Main,7.18,SK_Telecom_T1,Ahq_eSports_Club,SK_Telecom_T1,1,253.22732358988856,0.19999999999999996,0.29999999999999993,0.19999999999999996,31,0,0.5,0.7586206896551724,0.35714285714285715
7,2017-10-07,Main,7.18,Samsung_Galaxy,Royal_Never_Give_Up,Royal_Never_Give_Up,0,133.2771969252351,0.19999999999999996,0.29999999999999993,0.32323232323232326,7,0,0.5,0.8,0.4
7,2017-10-07,Main,7.18,G2_Esports,Fenerbah_c3-_a7-e_Esports,G2_Esports,1,-97.79375004539088,-0.39999999999999997,-0.5571428571428572,-0.5571428571428572,-3,0,0.0,0.25,0.6
7,2017-10-07,Main,7.18,Flash_Wolves,Misfits_Gaming,Misfits_Gaming,0,-18.30121402499276,0.4,0.3,0.4117647058823529,16,0,0.0,0.4444444444444444,0.0
7,2017-10-07,Main,7.18,TSM,Team_WE,TSM,1,-146.1134983084205,-0.4,-0.5,-0.4181818181818182,31,0,0.0,0.5,0.8
7,2017-10-08,Main,7.18,Royal_Never_Give_Up,G2_Esports,Royal_Never_Give_Up,1,75.83628768776589,0.19999999999999996,0.15000000000000002,0.25,4,0,0.0,0.5,0.0
7,2017-10-08,Main,7.18,Fenerbah_c3-_a7-e_Esports,Samsung_Galaxy,Samsung_Galaxy,0,-108.38968113648048,-0.19999999999999996,0.0,-0.1004784688995215,-8,0,0.0,0.8,0.75
7,2017-10-08,Main,7.18,Fnatic,Longzhu_Gaming,Longzhu_Gaming,0,37.86979972242648,-0.4,-0.4,-0.4,51,0,0.0,0.6896551724137931,0.5
7,2017-10-08,Main,7.18,GAM_Esports,Immortals,Immortals,0,-0.021288754655415687,0.0,0.0,0.0,0,0,0.0,0.5,0.0
7,2017-10-08,Main,7.18,Misfits_Gaming,TSM,Misfits_Gaming,1,27.42383242322262,-0.09999999999999998,0.0,0.09999999999999998,-41,0,0.0,0.5,0.3
7,2017-10-08,Main,7.18,Team_WE,Flash_Wolves,Team_WE,1,122.5902770987193,0.6000000000000001,0.6000000000000001,0.3611111111111111,-6,0,0.0,0.8333333333333334,0.375
7,2017-10-12,Main,7.18,GAM_Esports,Fnatic,Fnatic,0,-63.61030481172861,-0.06666666666666671,-0.26666666666666666,-0.26666666666666666,-51,0,0.5,0.0,0.5416666666666666
7,2017-10-12,Main,7.18,Fnatic,Immortals,Fnatic,1,44.693911971135094,-0.2666666666666666,-0.06666666666666665,-0.016666666666666607,52,-4,-0.5,0.6666666666666666,0.5
7,2017-10-12,Main,7.18,Immortals,Longzhu_Gaming,Longzhu_Gaming,0,-43.14841489267815,-0.5,-0.5,-0.5,1,-4,-0.5,1.0,1.0
7,2017-10-12,Main,7.18,GAM_Esports,Fnatic,Fnatic,0,-103.76922301660807,-0.15000000000000002,-0.35,-0.4,-52,0,0.0,0.0,0.56
7,2017-10-12,Main,7.18,GAM_Esports,Longzhu_Gaming,Longzhu_Gaming,0,-99.69917829695714,-0.8,-0.8,-0.8,1,0,-0.5,0.0,1.0
7,2017-10-12,Main,7.18,Fnatic,Immortals,Fnatic,1,97.98155597106211,0.19999999999999996,0.29999999999999993,0.25,52,0,0.0,0.6774193548387096,0.3333333333333333
7,2017-10-12,Main,7.18,Longzhu_Gaming,Fnatic,Longzhu_Gaming,1,-26.859978562988317,0.19999999999999996,0.30000000000000004,0.35,-53,0,0.5,1.0,0.5769230769230769
7,2017-10-12,Main,7.18,Immortals,GAM_Esports,GAM_Esports,0,28.431545197482137,0.4,0.16666666666666666,0.16666666666666666,0,0,0.5,0.5,0.5
7,2017-10-13,Main,7.18,Royal_Never_Give_Up,Samsung_Galaxy,Royal_Never_Give_Up,1,-88.17287560812429,0.0,-0.09999999999999998,-0.21153846153846156,-7,0,-0.16666666666666669,0.5714285714285714,0.7777777777777778
7,2017-10-13,Main,7.18,Fenerbah_c3-_a7-e_Esports,G2_Esports,G2_Esports,0,58.41487471460755,-0.2,0.2777777777777778,0.36111111111111116,3,0,-0.5,0.6666666666666666,0.0
7,2017-10-13,Main,7.18,Fenerbah_c3-_a7-e_Esports,Royal_Never_Give_Up,Royal_Never_Give_Up,0,-81.1860522308823,-0.6000000000000001,-0.19999999999999996,-0.03296703296703296,-1,0,-0.5,0.5714285714285714,0.5
7,2017-10-13,Main,7.18,Samsung_Galaxy,G2_Esports,Samsung_Galaxy,1,150.49266948428658,0.0,0.2,0.39999999999999997,11,0,0.5,0.7272727272727273,0.2
7,2017-10-13,Main,7.18,Samsung_Galaxy,Fenerbah_c3-_a7-e_Esports,Samsung_Galaxy,1,151.20846936104272,0.6,0.09999999999999998,0.25,8,0,0.5,0.75,0.5
7,2017-10-13,Main,7.18,G2_Esports,Royal_Never_Give_Up,G2_Esports,1,-124.07144303306654,-0.6,-0.39999999999999997,-0.32727272727272727,-4,0,-0.5,0.4,0.5714285714285714
7,2017-10-14,Main,7.18,Misfits_Gaming,TSM,Misfits_Gaming,1,56.903236615191645,0.2666666666666666,0.16666666666666663,0.2666666666666666,-41,0,0.5,1.0,0.2857142857142857
7,2017-10-14,Main,7.18,Misfits_Gaming,Team_WE,Team_WE,0,-56.408402904128025,-0.050000000000000044,-0.15000000000000002,-0.019230769230769273,-9,-6,-0.5,1.0,0.6666666666666666
7,2017-10-14,Main,7.18,TSM,Flash_Wolves,Flash_Wolves,0,3.62862776346833,0.4,0.3,-0.01842105263157895,26,-6,0.5,0.5217391304347826,0.3333333333333333
7,2017-10-14,Main,7.18,TSM,Misfits_Gaming,TSM,1,-86.450833660547,-0.19999999999999996,-0.09999999999999998,-0.25,41,0,-0.5,0.5,0.5
7,2017-10-14,Main,7.18,Flash_Wolves,Team_WE,Team_WE,0,-141.00343499171572,-0.6000000000000001,-0.6000000000000001,-0.3857142857142857,6,0,-0.5,0.4,0.7142857142857143
7,2017-10-14,Main,7.18,Team_WE,TSM,Team_WE,1,159.6490119532309,0.4,0.4,0.45000000000000007,-32,0,-0.5,0.8571428571428571,0.2727272727272727
7,2017-10-14,Main,7.18,Misfits_Gaming,Flash_Wolves,Misfits_Gaming,1,47.685272515422184,0.39999999999999997,0.2,0.09999999999999998,-15,0,0.5,0.6666666666666666,0.4
7,2017-10-15,Main,7.18,SK_Telecom_T1,EDward_Gaming,SK_Telecom_T1,1,289.12473735162916,0.8,0.49999999999999994,0.4,22,0,0.5,0.7666666666666667,0.3333333333333333
7,2017-10-15,Main,7.18,Cloud9,Ahq_eSports_Club,Cloud9,1,98.47196550989383,0.4,0.5,0.14999999999999997,14,0,0.0,0.631578947368421,0.3333333333333333
7,2017-10-15,Main,7.18,Cloud9,SK_Telecom_T1,SK_Telecom_T1,0,-160.35079949902092,-0.19999999999999996,0.20000000000000007,-0.09999999999999998,-17,0,-0.5,0.65,0.8888888888888888
7,2017-10-15,Main,7.18,Ahq_eSports_Club,EDward_Gaming,EDward_Gaming,0,17.323853101637496,0.4,0.2,0.10000000000000003,-9,0,-0.16666666666666669,0.5454545454545454,0.3157894736842105
7,2017-10-15,Main,7.18,EDward_Gaming,Cloud9,EDward_Gaming,1,-113.06562164589104,-0.39999999999999997,-0.6000000000000001,-0.35000000000000003,-5,0,-0.5,0.5294117647058824,0.42857142857142855
7,2017-10-15,Main,7.18,Ahq_eSports_Club,SK_Telecom_T1,Ahq_eSports_Club,1,-307.8843465566763,-0.8,-0.5,-0.35,-31,0,-0.5,0.5,0.8928571428571429
7,2017-10-19,Main,7.18,Samsung_Galaxy,Longzhu_Gaming,Samsung_Galaxy,1,45.10528487230499,-0.4,-0.4,-0.25,17,-1,0.0,0.7692307692307693,1.0
