elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
-19.760378443179437,0.8,0.6,0.4,-26,0,0.0,1.0,0.5
32.000002798356945,0.5,0.5,0.5,0,0,0.0,1.0,0.0
-61.060999484841886,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,0,0,-0.5,1.0,0.5
3.701338346528928,-0.4666666666666666,-0.1666666666666666,-0.0512820512820512,10,0,-0.5,0.8333333333333334,0.5
-74.27430126284344,-0.75,-0.75,-0.75,-1,1,-0.5,0.5,0.0
-50.07791967554567,0.4666666666666666,0.2666666666666666,0.0166666666666666,-26,0,0.5,1.0,0.5333333333333333
-12.106387327264656,-0.0999999999999999,0.0,0.0,-2,-1,-0.5,1.0,0.0
76.12111367180933,0.2,0.0,0.0785714285714286,16,0,-0.5,0.7857142857142857,0.4285714285714285
40.575889710752335,0.4,0.3714285714285715,0.3714285714285715,-2,0,0.5,1.0,0.0
20.82660920271246,-0.0999999999999999,-0.0999999999999999,0.0999999999999999,11,0,-0.5,0.7142857142857143,0.5
-68.85561062268584,-0.4,-0.4583333333333333,-0.4583333333333333,2,0,-0.5,1.0,0.5
28.031086503836605,-0.35,-0.35,-0.15,27,0,0.5,0.7333333333333333,1.0
-79.96803913505596,-0.6,-0.6,-0.6,-1,0,-0.5,0.0,0.0
-62.34582321346352,-0.4,-0.4,-0.4,0,0,-0.5,0.5,1.0
-44.33104199089462,-0.2,-0.2444444444444444,-0.2444444444444444,-4,0,-0.5,0.5,0.0
-115.53508783148844,-0.1999999999999999,-0.5,-0.2833333333333332,10,0,0.0,0.5714285714285714,0.7142857142857143
137.26954280808468,0.4,0.5,0.35,-10,0,0.5,0.75,0.2727272727272727
-93.24576787659088,-0.2,-0.3,-0.2558823529411765,10,0,0.0,0.5333333333333333,0.75
116.85794468825134,0.4,0.3,0.3222222222222222,-10,0,0.1666666666666666,0.6666666666666666,0.3333333333333333
-47.24980803491735,-0.4,-0.3333333333333333,-0.3333333333333333,4,0,0.0,1.0,1.0
74.92457197619751,0.4,0.3571428571428571,0.4025974025974025,-4,0,0.5,0.6666666666666666,0.1666666666666666
-100.12878480580504,-0.6,-0.475,-0.4583333333333333,4,0,-0.5,0.8,1.0
123.1536952416509,0.6,0.4888888888888888,0.5042735042735043,-4,0,0.5,0.75,0.1428571428571428
69.2951220514542,0.2,0.0285714285714285,0.0952380952380952,8,0,0.0,0.8571428571428571,0.3333333333333333
-94.9961081617862,-0.4,-0.0999999999999999,-0.1875,-8,0,-0.5,0.75,0.5
54.45834829144314,0.1999999999999999,0.0444444444444444,0.0915032679738562,8,0,0.0,0.875,0.25
-17.48322639338585,0.0,0.0,-0.0111111111111111,-8,0,0.1666666666666666,0.8,0.4444444444444444
47.87431951926874,0.0,0.0999999999999999,0.0861244019138756,8,0,0.0,0.7777777777777778,0.4
-6.02936121379571,0.0,0.3142857142857143,0.0892857142857143,-9,0,0.0,1.0,0.5
37.474092263808416,0.4,-0.125,0.0220588235294117,9,0,0.5,0.75,0.3333333333333333
-66.03592323226803,-0.4,0.0555555555555555,-0.111111111111111,-9,0,-0.5,0.8,0.5555555555555556
-28.062522632643777,0.0,-0.0999999999999999,0.0631578947368421,-9,-1,0.0,0.6,0.7777777777777778
57.4834747949144,0.2,0.2,0.0227272727272727,9,0,0.5,0.7,1.0
