season,date,event,patch,blue_team,red_team,winner,blue_team_win
1,2011-06-18,Main,,TSM,Team_gamed_21-de,TSM,1
1,2011-06-18,Main,,Counter_Logic_Gaming,Xan,Counter_Logic_Gaming,1
1,2011-06-18,Main,,TSM,Counter_Logic_Gaming,TSM,1
1,2011-06-18,Main,,Team_gamed_21-de,Xan,Team_gamed_21-de,1
1,2011-06-18,Main,,TSM,Xan,Xan,0
1,2011-06-18,Main,,Team_gamed_21-de,Counter_Logic_Gaming,Counter_Logic_Gaming,0
1,2011-06-18,Main,,Against_All_authority,Pacific_eSports,Against_All_authority,1
1,2011-06-18,Main,,Epik_Gamer,Fnatic,Epik_Gamer,1
1,2011-06-18,Main,,Against_All_authority,Fnatic,Against_All_authority,1
1,2011-06-18,Main,,Epik_Gamer,Pacific_eSports,Epik_Gamer,1
1,2011-06-18,Main,,Fnatic,Pacific_eSports,Fnatic,1
1,2011-06-18,Main,,Against_All_authority,Epik_Gamer,Epik_Gamer,0
1,2011-06-19,Main,,Fnatic,Epik_Gamer,Fnatic,1
1,2011-06-19,Main,,Epik_Gamer,Fnatic,Fnatic,0
1,2011-06-19,Main,,TSM,Against_All_authority,Against_All_authority,0
1,2011-06-19,Main,,Against_All_authority,TSM,Against_All_authority,1
1,2011-06-19,Main,,TSM,Against_All_authority,TSM,1
1,2011-06-19,Main,,Team_gamed_21-de,Counter_Logic_Gaming,Counter_Logic_Gaming,0
1,2011-06-19,Main,,Fnatic,Counter_Logic_Gaming,Fnatic,1
1,2011-06-19,Main,,Counter_Logic_Gaming,Fnatic,Fnatic,0
1,2011-06-19,Main,,Against_All_authority,Team_gamed_21-de,Against_All_authority,1
1,2011-06-20,Main,,Against_All_authority,Fnatic,Fnatic,0
1,2011-06-20,Main,,Fnatic,Against_All_authority,Against_All_authority,0
1,2011-06-20,Main,,Against_All_authority,TSM,Against_All_authority,1
1,2011-06-20,Main,,Epik_Gamer,TSM,TSM,0
1,2011-06-20,Main,,TSM,Epik_Gamer,TSM,1
1,2011-06-20,Main,,Fnatic,Against_All_authority,Fnatic,1
1,2011-06-20,Main,,Against_All_authority,Fnatic,Fnatic,0
2,2012-10-04,Main,,NaJin_Black_Sword,Saigon_Jokers,NaJin_Black_Sword,1
2,2012-10-04,Main,,Dignitas,Counter_Logic_Gaming_Europe,Counter_Logic_Gaming_Europe,0
2,2012-10-04,Main,,Invictus_Gaming,SK_Gaming,Invictus_Gaming,1
2,2012-10-04,Main,,Azubu_Frost,Counter_Logic_Gaming,Azubu_Frost,1
2,2012-10-04,Main,,SK_Gaming,Counter_Logic_Gaming,Counter_Logic_Gaming,0
2,2012-10-04,Main,,SK_Gaming,Azubu_Frost,Azubu_Frost,0
2,2012-10-04,Main,,Invictus_Gaming,Counter_Logic_Gaming,Invictus_Gaming,1
2,2012-10-04,Main,,Azubu_Frost,Invictus_Gaming,Azubu_Frost,1
2,2012-10-05,Main,,TSM,Azubu_Frost,Azubu_Frost,0
2,2012-10-05,Main,,NaJin_Black_Sword,Taipei_Assassins,Taipei_Assassins,0
2,2012-10-05,Main,,Taipei_Assassins,NaJin_Black_Sword,Taipei_Assassins,1
2,2012-10-05,Main,,Invictus_Gaming,Moscow_Five,Moscow_Five,0
2,2012-10-05,Main,,Moscow_Five,Invictus_Gaming,Moscow_Five,1
2,2012-10-05,Main,,Dignitas,NaJin_Black_Sword,NaJin_Black_Sword,0
2,2012-10-05,Main,,Dignitas,Saigon_Jokers,Saigon_Jokers,0
2,2012-10-05,Main,,Saigon_Jokers,Counter_Logic_Gaming_Europe,Counter_Logic_Gaming_Europe,0
2,2012-10-05,Main,,Counter_Logic_Gaming_Europe,NaJin_Black_Sword,NaJin_Black_Sword,0
2,2012-10-06,Main,,Azubu_Frost,TSM,Azubu_Frost,1
2,2012-10-07,Main,,Team_WE,Counter_Logic_Gaming_Europe,Counter_Logic_Gaming_Europe,0
2,2012-10-07,Main,,Counter_Logic_Gaming_Europe,Team_WE,Team_WE,0
2,2012-10-11,Main,,Counter_Logic_Gaming_Europe,Azubu_Frost,Azubu_Frost,0
2,2012-10-11,Main,,Azubu_Frost,Counter_Logic_Gaming_Europe,Azubu_Frost,1
2,2012-10-11,Main,,Counter_Logic_Gaming_Europe,Azubu_Frost,Counter_Logic_Gaming_Europe,1
2,2012-10-11,Main,,Counter_Logic_Gaming_Europe,Team_WE,Counter_Logic_Gaming_Europe,1
2,2012-10-11,Main,,Moscow_Five,Taipei_Assassins,Taipei_Assassins,0
2,2012-10-11,Main,,Taipei_Assassins,Moscow_Five,Taipei_Assassins,1
2,2012-10-11,Main,,Moscow_Five,Taipei_Assassins,Moscow_Five,1
2,2012-10-14,Main,,Azubu_Frost,Taipei_Assassins,Taipei_Assassins,0
2,2012-10-14,Main,,Taipei_Assassins,Azubu_Frost,Taipei_Assassins,1
2,2012-10-14,Main,,Azubu_Frost,Taipei_Assassins,Taipei_Assassins,0
2,2012-10-14,Main,,Taipei_Assassins,Azubu_Frost,Azubu_Frost,0
3,2013-09-15,Main,,Oh_My_God,SK_Telecom_T1,Oh_My_God,1
3,2013-09-15,Main,,Lemondogs,GamingGear_2e-eu,Lemondogs,1
3,2013-09-15,Main,,TSM,Oh_My_God,Oh_My_God,0
3,2013-09-15,Main,,SK_Telecom_T1,Lemondogs,SK_Telecom_T1,1
3,2013-09-15,Main,,GamingGear_2e-eu,TSM,TSM,0
3,2013-09-16,Main,,Gambit_Gaming,Samsung_White,Gambit_Gaming,1
3,2013-09-16,Main,,Mineski,Fnatic,Fnatic,0
3,2013-09-16,Main,,Samsung_White,Team_Vulcun,Samsung_White,1
3,2013-09-16,Main,,Gambit_Gaming,Mineski,Gambit_Gaming,1
3,2013-09-16,Main,,Team_Vulcun,Fnatic,Team_Vulcun,1
3,2013-09-17,Main,,Fnatic,Gambit_Gaming,Fnatic,1
3,2013-09-17,Main,,Mineski,Team_Vulcun,Team_Vulcun,0
3,2013-09-17,Main,,Samsung_White,Fnatic,Fnatic,0
3,2013-09-17,Main,,Team_Vulcun,Gambit_Gaming,Gambit_Gaming,0
3,2013-09-17,Main,,Mineski,Samsung_White,Samsung_White,0
3,2013-09-18,Main,,SK_Telecom_T1,TSM,SK_Telecom_T1,1
3,2013-09-18,Main,,GamingGear_2e-eu,Oh_My_God,Oh_My_God,0
3,2013-09-18,Main,,TSM,Lemondogs,TSM,1
3,2013-09-18,Main,,SK_Telecom_T1,GamingGear_2e-eu,SK_Telecom_T1,1
3,2013-09-18,Main,,Lemondogs,Oh_My_God,Oh_My_God,0
3,2013-09-20,Main,,Team_Vulcun,Mineski,Team_Vulcun,1
3,2013-09-20,Main,,Fnatic,Samsung_White,Fnatic,1
3,2013-09-20,Main,,Mineski,Gambit_Gaming,Gambit_Gaming,0
3,2013-09-20,Main,,Fnatic,Team_Vulcun,Fnatic,1
3,2013-09-20,Main,,Samsung_White,Gambit_Gaming,Samsung_White,1
3,2013-09-21,Main,,Samsung_White,Mineski,Samsung_White,1
3,2013-09-21,Main,,Gambit_Gaming,Team_Vulcun,Gambit_Gaming,1
3,2013-09-21,Main,,Fnatic,Mineski,Fnatic,1
3,2013-09-21,Main,,Team_Vulcun,Samsung_White,Samsung_White,0
3,2013-09-21,Main,,Gambit_Gaming,Fnatic,Fnatic,0
3,2013-09-21,Main,,Oh_My_God,TSM,Oh_My_God,1
3,2013-09-21,Main,,GamingGear_2e-eu,Lemondogs,Lemondogs,0
3,2013-09-21,Main,,TSM,SK_Telecom_T1,SK_Telecom_T1,0
3,2013-09-21,Main,,Oh_My_God,GamingGear_2e-eu,Oh_My_God,1
3,2013-09-21,Main,,Lemondogs,SK_Telecom_T1,SK_Telecom_T1,0
3,2013-09-22,Main,,SK_Telecom_T1,Oh_My_God,SK_Telecom_T1,1
3,2013-09-22,Main,,Samsung_White,Gambit_Gaming,Gambit_Gaming,0
3,2013-09-22,Main,,TSM,GamingGear_2e-eu,GamingGear_2e-eu,0
3,2013-09-22,Main,,Oh_My_God,Lemondogs,Oh_My_God,1
3,2013-09-22,Main,,GamingGear_2e-eu,SK_Telecom_T1,SK_Telecom_T1,0
3,2013-09-22,Main,,Lemondogs,TSM,Lemondogs,1
3,2013-09-23,Main,,Gambit_Gaming,NaJin_Black_Sword,Gambit_Gaming,1
3,2013-09-23,Main,,Fnatic,Cloud9,Fnatic,1
3,2013-09-23,Main,,Cloud9,Fnatic,Cloud9,1
3,2013-09-23,Main,,Fnatic,Cloud9,Fnatic,1
3,2013-09-24,Main,,Gambit_Gaming,NaJin_Black_Sword,NaJin_Black_Sword,0
3,2013-09-24,Main,,NaJin_Black_Sword,Gambit_Gaming,NaJin_Black_Sword,1
3,2013-09-25,Main,,Oh_My_God,Royal_Club,Royal_Club,0
3,2013-09-25,Main,,Royal_Club,Oh_My_God,Royal_Club,1
3,2013-09-25,Main,,SK_Telecom_T1,Gamania_Bears,SK_Telecom_T1,1
3,2013-09-25,Main,,Gamania_Bears,SK_Telecom_T1,SK_Telecom_T1,0
3,2013-09-28,Main,,Royal_Club,Fnatic,Royal_Club,1
3,2013-09-28,Main,,Fnatic,Royal_Club,Fnatic,1
3,2013-09-28,Main,,Royal_Club,Fnatic,Royal_Club,1
3,2013-09-28,Main,,Fnatic,Royal_Club,Royal_Club,0
3,2013-09-28,Main,,SK_Telecom_T1,NaJin_Black_Sword,SK_Telecom_T1,1
3,2013-09-28,Main,,NaJin_Black_Sword,SK_Telecom_T1,SK_Telecom_T1,0
3,2013-09-28,Main,,SK_Telecom_T1,NaJin_Black_Sword,NaJin_Black_Sword,0
3,2013-09-28,Main,,NaJin_Black_Sword,SK_Telecom_T1,SK_Telecom_T1,0
3,2013-09-28,Main,,SK_Telecom_T1,NaJin_Black_Sword,NaJin_Black_Sword,0
3,2013-10-05,Main,,SK_Telecom_T1,Royal_Club,SK_Telecom_T1,1
3,2013-10-05,Main,,SK_Telecom_T1,Royal_Club,SK_Telecom_T1,1
3,2013-10-05,Main,,Royal_Club,SK_Telecom_T1,SK_Telecom_T1,0
4,2014-09-18,Main,4.14,Royal_Club,TSM,Royal_Club,1
4,2014-09-18,Main,4.14,Samsung_White,Ahq_eSports_Club,Samsung_White,1
4,2014-09-18,Main,4.14,Taipei_Assassins,Royal_Club,Royal_Club,0
4,2014-09-18,Main,4.14,Dark_Passage,Ahq_eSports_Club,Ahq_eSports_Club,0
4,2014-09-18,Main,4.14,TSM,SK_Gaming,TSM,1
4,2014-09-18,Main,4.14,EDward_Gaming,Samsung_White,Samsung_White,0
4,2014-09-19,Main,4.14,EDward_Gaming,Ahq_eSports_Club,EDward_Gaming,1
4,2014-09-19,Main,4.14,TSM,Taipei_Assassins,TSM,1
4,2014-09-19,Main,4.14,Dark_Passage,Samsung_White,Samsung_White,0
4,2014-09-19,Main,4.14,Royal_Club,SK_Gaming,Royal_Club,1
4,2014-09-19,Main,4.14,EDward_Gaming,Dark_Passage,EDward_Gaming,1
4,2014-09-19,Main,4.14,Taipei_Assassins,SK_Gaming,Taipei_Assassins,1
4,2014-09-20,Main,4.14,SK_Gaming,Taipei_Assassins,SK_Gaming,1
4,2014-09-20,Main,4.14,Dark_Passage,EDward_Gaming,EDward_Gaming,0
4,2014-09-20,Main,4.14,Taipei_Assassins,TSM,TSM,0
4,2014-09-20,Main,4.14,Ahq_eSports_Club,Samsung_White,Samsung_White,0
4,2014-09-20,Main,4.14,SK_Gaming,Royal_Club,Royal_Club,0
4,2014-09-20,Main,4.14,Samsung_White,Dark_Passage,Samsung_White,1
4,2014-09-21,Main,4.14,EDward_Gaming,Ahq_eSports_Club,EDward_Gaming,1
4,2014-09-21,Main,4.14,Samsung_White,EDward_Gaming,Samsung_White,1
4,2014-09-21,Main,4.14,SK_Gaming,TSM,SK_Gaming,1
4,2014-09-21,Main,4.14,Ahq_eSports_Club,EDward_Gaming,Ahq_eSports_Club,1
4,2014-09-21,Main,4.14,Royal_Club,Taipei_Assassins,Royal_Club,1
4,2014-09-21,Main,4.14,Ahq_eSports_Club,Dark_Passage,Ahq_eSports_Club,1
4,2014-09-21,Main,4.14,TSM,Royal_Club,TSM,1
4,2014-09-25,Main,4.14,Cloud9,KaBuM_21-_Esports,Cloud9,1
4,2014-09-25,Main,4.14,Fnatic,LMQ,LMQ,0
4,2014-09-25,Main,4.14,Cloud9,Alliance,Cloud9,1
4,2014-09-25,Main,4.14,Samsung_Blue,Oh_My_God,Samsung_Blue,1
4,2014-09-25,Main,4.14,NaJin_White_Shield,KaBuM_21-_Esports,NaJin_White_Shield,1
4,2014-09-25,Main,4.14,LMQ,Oh_My_God,LMQ,1
4,2014-09-26,Main,4.14,Samsung_Blue,LMQ,Samsung_Blue,1
4,2014-09-26,Main,4.14,Alliance,KaBuM_21-_Esports,Alliance,1
4,2014-09-26,Main,4.14,Oh_My_God,Fnatic,Oh_My_God,1
4,2014-09-26,Main,4.14,NaJin_White_Shield,Cloud9,NaJin_White_Shield,1
4,2014-09-26,Main,4.14,Samsung_Blue,Fnatic,Fnatic,0
4,2014-09-26,Main,4.14,NaJin_White_Shield,Alliance,NaJin_White_Shield,1
4,2014-09-27,Main,4.14,Alliance,NaJin_White_Shield,Alliance,1
4,2014-09-27,Main,4.14,Oh_My_God,Samsung_Blue,Samsung_Blue,0
4,2014-09-27,Main,4.14,KaBuM_21-_Esports,NaJin_White_Shield,NaJin_White_Shield,0
4,2014-09-27,Main,4.14,LMQ,Fnatic,Fnatic,0
4,2014-09-27,Main,4.14,Alliance,Cloud9,Alliance,1
4,2014-09-27,Main,4.14,Fnatic,Oh_My_God,Oh_My_God,0
4,2014-09-28,Main,4.14,NaJin_White_Shield,Cloud9,NaJin_White_Shield,1
4,2014-09-28,Main,4.14,Oh_My_God,LMQ,Oh_My_God,1
4,2014-09-28,Main,4.14,Cloud9,NaJin_White_Shield,Cloud9,1
4,2014-09-28,Main,4.14,Fnatic,Samsung_Blue,Samsung_Blue,0
4,2014-09-28,Main,4.14,KaBuM_21-_Esports,Alliance,KaBuM_21-_Esports,1
4,2014-09-28,Main,4.14,LMQ,Samsung_Blue,Samsung_Blue,0
4,2014-09-28,Main,4.14,KaBuM_21-_Esports,Cloud9,Cloud9,0
4,2014-10-03,Main,4.14,TSM,Samsung_White,Samsung_White,0
4,2014-10-03,Main,4.14,Samsung_White,TSM,TSM,0
4,2014-10-03,Main,4.14,TSM,Samsung_White,Samsung_White,0
4,2014-10-03,Main,4.14,Samsung_White,TSM,Samsung_White,1
4,2014-10-04,Main,4.14,Cloud9,Samsung_Blue,Samsung_Blue,0
4,2014-10-04,Main,4.14,Samsung_Blue,Cloud9,Samsung_Blue,1
4,2014-10-04,Main,4.14,Cloud9,Samsung_Blue,Samsung_Blue,0
4,2014-10-04,Main,4.14,Samsung_Blue,Cloud9,Cloud9,0
4,2014-10-05,Main,4.14,Royal_Club,EDward_Gaming,Royal_Club,1
4,2014-10-05,Main,4.14,EDward_Gaming,Royal_Club,EDward_Gaming,1
4,2014-10-05,Main,4.14,Royal_Club,EDward_Gaming,EDward_Gaming,0
4,2014-10-05,Main,4.14,EDward_Gaming,Royal_Club,Royal_Club,0
4,2014-10-05,Main,4.14,Royal_Club,EDward_Gaming,Royal_Club,1
4,2014-10-06,Main,4.14,NaJin_White_Shield,Oh_My_God,Oh_My_God,0
4,2014-10-06,Main,4.14,Oh_My_God,NaJin_White_Shield,Oh_My_God,1
4,2014-10-06,Main,4.14,NaJin_White_Shield,Oh_My_God,Oh_My_God,0
4,2014-10-11,Main,4.14,Samsung_Blue,Samsung_White,Samsung_White,0
4,2014-10-11,Main,4.14,Samsung_White,Samsung_Blue,Samsung_White,1
4,2014-10-11,Main,4.14,Samsung_Blue,Samsung_White,Samsung_White,0
4,2014-10-12,Main,4.14,Royal_Club,Oh_My_God,Royal_Club,1
4,2014-10-12,Main,4.14,Oh_My_God,Royal_Club,Oh_My_God,1
4,2014-10-12,Main,4.14,Royal_Club,Oh_My_God,Royal_Club,1
4,2014-10-12,Main,4.14,Oh_My_God,Royal_Club,Royal_Club,0
4,2014-10-12,Main,4.14,Royal_Club,Oh_My_God,Oh_My_God,0
4,2014-10-19,Main,4.14,Samsung_White,Royal_Club,Samsung_White,1
4,2014-10-19,Main,4.14,Royal_Club,Samsung_White,Royal_Club,1
4,2014-10-19,Main,4.14,Samsung_White,Royal_Club,Samsung_White,1
4,2014-10-19,Main,4.14,Royal_Club,Samsung_White,Samsung_White,0
5,2015-10-01,Main,5.18,PaiN_Gaming,ROX_Tigers,ROX_Tigers,0
5,2015-10-01,Main,5.18,Counter_Logic_Gaming,Flash_Wolves,Counter_Logic_Gaming,1
5,2015-10-01,Main,5.18,EDward_Gaming,Bangkok_Titans,EDward_Gaming,1
5,2015-10-01,Main,5.18,SK_Telecom_T1,H2k_2d-Gaming,SK_Telecom_T1,1
5,2015-10-01,Main,5.18,Cloud9,Ahq_eSports_Club,Cloud9,1
5,2015-10-01,Main,5.18,Fnatic,Invictus_Gaming,Fnatic,1
5,2015-10-02,Main,5.18,Counter_Logic_Gaming,PaiN_Gaming,Counter_Logic_Gaming,1
5,2015-10-02,Main,5.18,Flash_Wolves,ROX_Tigers,Flash_Wolves,1
5,2015-10-02,Main,5.18,H2k_2d-Gaming,EDward_Gaming,EDward_Gaming,0
5,2015-10-02,Main,5.18,Bangkok_Titans,SK_Telecom_T1,SK_Telecom_T1,0
5,2015-10-02,Main,5.18,LGD_Gaming,Origen,Origen,0
5,2015-10-02,Main,5.18,KT_Rolster,TSM,KT_Rolster,1
5,2015-10-03,Main,5.18,Ahq_eSports_Club,Fnatic,Ahq_eSports_Club,1
5,2015-10-03,Main,5.18,Invictus_Gaming,Cloud9,Cloud9,0
5,2015-10-03,Main,5.18,Origen,TSM,Origen,1
5,2015-10-03,Main,5.18,LGD_Gaming,KT_Rolster,KT_Rolster,0
5,2015-10-03,Main,5.18,H2k_2d-Gaming,Bangkok_Titans,H2k_2d-Gaming,1
5,2015-10-03,Main,5.18,EDward_Gaming,SK_Telecom_T1,SK_Telecom_T1,0
5,2015-10-04,Main,5.18,PaiN_Gaming,Flash_Wolves,PaiN_Gaming,1
5,2015-10-04,Main,5.18,ROX_Tigers,Counter_Logic_Gaming,ROX_Tigers,1
5,2015-10-04,Main,5.18,Cloud9,Fnatic,Cloud9,1
5,2015-10-04,Main,5.18,Invictus_Gaming,Ahq_eSports_Club,Invictus_Gaming,1
5,2015-10-04,Main,5.18,KT_Rolster,Origen,Origen,0
5,2015-10-04,Main,5.18,TSM,LGD_Gaming,TSM,1
5,2015-10-08,Main,5.18,PaiN_Gaming,Counter_Logic_Gaming,PaiN_Gaming,1
5,2015-10-08,Main,5.18,ROX_Tigers,Flash_Wolves,Flash_Wolves,0
5,2015-10-08,Main,5.18,Flash_Wolves,Counter_Logic_Gaming,Flash_Wolves,1
5,2015-10-08,Main,5.18,ROX_Tigers,PaiN_Gaming,ROX_Tigers,1
5,2015-10-08,Main,5.18,Flash_Wolves,PaiN_Gaming,Flash_Wolves,1
5,2015-10-08,Main,5.18,Counter_Logic_Gaming,ROX_Tigers,ROX_Tigers,0
5,2015-10-09,Main,5.18,SK_Telecom_T1,Bangkok_Titans,SK_Telecom_T1,1
5,2015-10-09,Main,5.18,EDward_Gaming,H2k_2d-Gaming,EDward_Gaming,1
5,2015-10-09,Main,5.18,H2k_2d-Gaming,SK_Telecom_T1,SK_Telecom_T1,0
5,2015-10-09,Main,5.18,Bangkok_Titans,EDward_Gaming,EDward_Gaming,0
5,2015-10-09,Main,5.18,Bangkok_Titans,H2k_2d-Gaming,H2k_2d-Gaming,0
5,2015-10-09,Main,5.18,SK_Telecom_T1,EDward_Gaming,SK_Telecom_T1,1
5,2015-10-10,Main,5.18,LGD_Gaming,TSM,LGD_Gaming,1
5,2015-10-10,Main,5.18,Origen,KT_Rolster,KT_Rolster,0
5,2015-10-10,Main,5.18,Origen,LGD_Gaming,LGD_Gaming,0
5,2015-10-10,Main,5.18,TSM,KT_Rolster,KT_Rolster,0
5,2015-10-10,Main,5.18,KT_Rolster,LGD_Gaming,KT_Rolster,1
5,2015-10-10,Main,5.18,TSM,Origen,Origen,0
5,2015-10-11,Main,5.18,Cloud9,Ahq_eSports_Club,Ahq_eSports_Club,0
5,2015-10-11,Main,5.18,Fnatic,Ahq_eSports_Club,Fnatic,1
5,2015-10-11,Main,5.18,Cloud9,Invictus_Gaming,Invictus_Gaming,0
5,2015-10-11,Main,5.18,Invictus_Gaming,Fnatic,Fnatic,0
5,2015-10-11,Main,5.18,Ahq_eSports_Club,Cloud9,Ahq_eSports_Club,1
5,2015-10-11,Main,5.18,Fnatic,Cloud9,Fnatic,1
5,2015-10-11,Main,5.18,Ahq_eSports_Club,Invictus_Gaming,Ahq_eSports_Club,1
5,2015-10-15,Main,5.18,Origen,Flash_Wolves,Origen,1
5,2015-10-15,Main,5.18,Flash_Wolves,Origen,Flash_Wolves,1
5,2015-10-15,Main,5.18,Origen,Flash_Wolves,Origen,1
5,2015-10-15,Main,5.18,Flash_Wolves,Origen,Origen,0
5,2015-10-16,Main,5.18,SK_Telecom_T1,Ahq_eSports_Club,SK_Telecom_T1,1
5,2015-10-16,Main,5.18,Ahq_eSports_Club,SK_Telecom_T1,SK_Telecom_T1,0
5,2015-10-16,Main,5.18,SK_Telecom_T1,Ahq_eSports_Club,SK_Telecom_T1,1
5,2015-10-17,Main,5.18,Fnatic,EDward_Gaming,Fnatic,1
5,2015-10-17,Main,5.18,EDward_Gaming,Fnatic,Fnatic,0
5,2015-10-17,Main,5.18,Fnatic,EDward_Gaming,Fnatic,1
5,2015-10-18,Main,5.18,ROX_Tigers,KT_Rolster,ROX_Tigers,1
5,2015-10-18,Main,5.18,KT_Rolster,ROX_Tigers,ROX_Tigers,0
5,2015-10-18,Main,5.18,ROX_Tigers,KT_Rolster,ROX_Tigers,1
5,2015-10-18,Main,5.18,KT_Rolster,ROX_Tigers,KT_Rolster,1
5,2015-10-24,Main,5.18,SK_Telecom_T1,Origen,SK_Telecom_T1,1
5,2015-10-24,Main,5.18,Origen,SK_Telecom_T1,SK_Telecom_T1,0
5,2015-10-24,Main,5.18,SK_Telecom_T1,Origen,SK_Telecom_T1,1
5,2015-10-25,Main,5.18,Fnatic,ROX_Tigers,ROX_Tigers,0
5,2015-10-25,Main,5.18,ROX_Tigers,Fnatic,ROX_Tigers,1
5,2015-10-25,Main,5.18,Fnatic,ROX_Tigers,ROX_Tigers,0
5,2015-10-31,Main,5.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,0
5,2015-10-31,Main,5.18,SK_Telecom_T1,ROX_Tigers,ROX_Tigers,0
5,2015-10-31,Main,5.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,0
5,2015-10-31,Main,5.18,SK_Telecom_T1,ROX_Tigers,SK_Telecom_T1,1
6,2016-09-29,Main,6.18,G2_Esports,Counter_Logic_Gaming,Counter_Logic_Gaming,0
6,2016-09-30,Main,6.18,Flash_Wolves,I_May,I_May,0
6,2016-09-30,Main,6.18,SK_Telecom_T1,Cloud9,SK_Telecom_T1,1
6,2016-09-30,Main,6.18,TSM,Royal_Never_Give_Up,Royal_Never_Give_Up,0
6,2016-09-30,Main,6.18,Samsung_Galaxy,Splyce,Samsung_Galaxy,1
6,2016-09-30,Main,6.18,INTZ,EDward_Gaming,INTZ,1
6,2016-09-30,Main,6.18,H2k_2d-Gaming,Ahq_eSports_Club,Ahq_eSports_Club,0
6,2016-09-30,Main,6.18,ROX_Tigers,Albus_NoX_Luna,ROX_Tigers,1
6,2016-10-01,Main,6.18,ROX_Tigers,G2_Esports,ROX_Tigers,1
6,2016-10-01,Main,6.18,Counter_Logic_Gaming,Albus_NoX_Luna,Albus_NoX_Luna,0
6,2016-10-01,Main,6.18,EDward_Gaming,Ahq_eSports_Club,EDward_Gaming,1
6,2016-10-01,Main,6.18,H2k_2d-Gaming,INTZ,H2k_2d-Gaming,1
6,2016-10-01,Main,6.18,Royal_Never_Give_Up,Splyce,Royal_Never_Give_Up,1
6,2016-10-01,Main,6.18,TSM,Samsung_Galaxy,TSM,1
6,2016-10-02,Main,6.18,EDward_Gaming,H2k_2d-Gaming,EDward_Gaming,1
6,2016-10-02,Main,6.18,Ahq_eSports_Club,INTZ,Ahq_eSports_Club,1
6,2016-10-02,Main,6.18,Royal_Never_Give_Up,Samsung_Galaxy,Samsung_Galaxy,0
6,2016-10-02,Main,6.18,Splyce,TSM,TSM,0
6,2016-10-02,Main,6.18,I_May,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-02,Main,6.18,Flash_Wolves,Cloud9,Cloud9,0
6,2016-10-03,Main,6.18,Cloud9,I_May,Cloud9,1
6,2016-10-03,Main,6.18,SK_Telecom_T1,Flash_Wolves,Flash_Wolves,0
6,2016-10-03,Main,6.18,Counter_Logic_Gaming,ROX_Tigers,Counter_Logic_Gaming,1
6,2016-10-03,Main,6.18,Albus_NoX_Luna,G2_Esports,Albus_NoX_Luna,1
6,2016-10-06,Main,6.18,Albus_NoX_Luna,Counter_Logic_Gaming,Albus_NoX_Luna,1
6,2016-10-06,Main,6.18,G2_Esports,ROX_Tigers,ROX_Tigers,0
6,2016-10-07,Main,6.18,Ahq_eSports_Club,H2k_2d-Gaming,H2k_2d-Gaming,0
6,2016-10-07,Main,6.18,EDward_Gaming,INTZ,EDward_Gaming,1
6,2016-10-07,Main,6.18,ROX_Tigers,Albus_NoX_Luna,ROX_Tigers,1
6,2016-10-07,Main,6.18,ROX_Tigers,Counter_Logic_Gaming,ROX_Tigers,1
6,2016-10-07,Main,6.18,G2_Esports,Albus_NoX_Luna,G2_Esports,1
6,2016-10-07,Main,6.18,Albus_NoX_Luna,ROX_Tigers,Albus_NoX_Luna,1
6,2016-10-07,Main,6.18,Counter_Logic_Gaming,G2_Esports,Counter_Logic_Gaming,1
6,2016-10-08,Main,6.18,Splyce,Samsung_Galaxy,Samsung_Galaxy,0
6,2016-10-08,Main,6.18,Samsung_Galaxy,Royal_Never_Give_Up,Samsung_Galaxy,1
6,2016-10-08,Main,6.18,TSM,Splyce,TSM,1
6,2016-10-08,Main,6.18,Splyce,Royal_Never_Give_Up,Splyce,1
6,2016-10-08,Main,6.18,Samsung_Galaxy,TSM,Samsung_Galaxy,1
6,2016-10-08,Main,6.18,H2k_2d-Gaming,EDward_Gaming,H2k_2d-Gaming,1
6,2016-10-08,Main,6.18,Ahq_eSports_Club,EDward_Gaming,EDward_Gaming,0
6,2016-10-08,Main,6.18,INTZ,H2k_2d-Gaming,H2k_2d-Gaming,0
6,2016-10-08,Main,6.18,INTZ,Ahq_eSports_Club,Ahq_eSports_Club,0
6,2016-10-08,Main,6.18,H2k_2d-Gaming,EDward_Gaming,H2k_2d-Gaming,1
6,2016-10-09,Main,6.18,SK_Telecom_T1,I_May,SK_Telecom_T1,1
6,2016-10-09,Main,6.18,Cloud9,Flash_Wolves,Flash_Wolves,0
6,2016-10-09,Main,6.18,Cloud9,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-09,Main,6.18,I_May,Flash_Wolves,I_May,1
6,2016-10-09,Main,6.18,Royal_Never_Give_Up,TSM,Royal_Never_Give_Up,1
6,2016-10-10,Main,6.18,Flash_Wolves,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-10,Main,6.18,I_May,Cloud9,Cloud9,0
6,2016-10-13,Main,6.18,Cloud9,Samsung_Galaxy,Samsung_Galaxy,0
6,2016-10-13,Main,6.18,Samsung_Galaxy,Cloud9,Samsung_Galaxy,1
6,2016-10-14,Main,6.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,0
6,2016-10-14,Main,6.18,SK_Telecom_T1,Royal_Never_Give_Up,Royal_Never_Give_Up,0
